text,start,end
पर,129.58,130.14
अगर,130.14,130.42
मुझे,130.42,130.72
सिर्फ,130.72,131.08
यह,131.08,131.28
पता,131.28,131.68
चल,131.68,131.9
जाएं,131.9,132.22
कि,132.22,132.72
वहे,132.72,133.06
काम,133.06,133.36
शुरू,133.36,133.74
कैसे,133.74,134.04
करना,134.04,134.46
हैं।,134.46,134.7
बाद,135.5,135.9
में,135.9,136.06
तो,136.06,136.24
इतनी,136.24,136.56
बे,136.56,136.84
सिर,136.84,137.08
पैर,137.08,137.38
की,137.38,137.54
बाते,137.54,137.94
हुई,137.94,138.28
कि,138.28,138.76
आलिस,138.76,139.16
को,139.16,139.36
लगने,139.36,139.76
लगा,139.76,140.1
कि,140.1,140.36
वाकई,140.36,140.8
बहुत,140.8,141.22
ही,141.22,141.34
कम,141.34,141.68
ऐसी,141.68,141.96
चीजे,141.96,142.36
होती,142.36,142.8
हैं,142.8,143.08
जो,143.08,143.54
कि,143.54,143.7
सच,143.7,144.0
मुझ,144.0,144.2
असंभव,144.2,144.8
हो.,144.8,144.98
उस,145.7,145.96
छोटे,145.96,146.4
दरवाजे,146.4,146.94
पर,146.94,147.14
बैठ,147.14,147.44
कर,147.44,147.68
इंतिजार,147.68,148.36
करते,148.36,148.76
रहने,148.76,149.06
का,149.06,149.24
कोई,149.24,149.5
फायदा,149.5,149.92
नहीं,149.92,150.12
था,150.12,150.34
इसलिए,150.34,151.32
वहे,151.32,151.6
उठ,151.6,151.84
कर,151.84,152.1
वापस,152.1,152.54
मेश,152.54,152.94
के,152.94,153.14
पास,153.14,153.42
चली,153.42,153.74
गई.,153.74,153.94
उसे,154.54,154.86
थोड़ी,154.86,155.26
सी,155.26,155.42
उमीद,155.42,155.9
थी,155.9,156.12
कि,156.12,156.72
शायद,156.72,157.14
मेश,157.14,157.5
पर,157.5,157.76
वहे,157.76,158.12
एक,158.12,158.4
और,158.4,158.64
चाबी,158.64,159.04
पा,159.04,159.26
जाए,159.26,159.52
वरना,159.52,160.48
वहाँ,160.48,160.82
पर,160.82,161.02
नीमों,161.02,161.62
की,161.62,161.78
कोई,161.78,162.04
किताब,162.04,162.62
तो,162.62,162.82
जरूर,162.82,163.18
होनी,163.18,163.5
चाहिए,163.5,163.82
थी,163.82,164.12
ताकि,164.12,164.92
लोग,164.92,165.2
उसे,165.2,165.46
पढ़ने,165.46,165.94
के,165.94,166.12
बाद,166.12,166.5
छोटे,166.5,167.3
दरवाजे,167.3,167.98
से,167.98,168.16
होकर,168.16,168.64
बगीचे,168.64,169.26
तक,169.26,169.44
पहुँच,169.44,169.78
सके.,169.78,170.08
इस,171.26,171.58
बार,171.58,171.86
मेश,171.86,172.24
पर,172.24,172.48
उसे,172.48,172.82
एक,172.82,173.04
छोटी,173.04,173.48
सी,173.48,173.62
बोतल,173.62,174.02
रखी,174.02,174.38
"मिली,",174.38,174.72
जो,175.12,175.32
की,175.32,175.5
निश्चत,175.5,176.08
ही,176.08,176.3
इससे,176.3,176.74
पहले,176.74,177.1
वहाँ,177.1,177.4
पर,177.4,177.6
नहीं,177.6,177.86
थी.,177.86,178.08
बोतल,178.72,179.2
की,179.2,179.38
गर्दन,179.38,179.82
पर,179.82,180.06
एक,180.06,180.3
परची,180.3,180.84
लगी,180.84,181.16
हुई,181.16,181.42
थी,181.42,181.66
जिस,181.66,182.3
पर,182.3,182.48
बड़े-बड़े,182.48,183.08
अक्षरों,183.08,183.52
में,183.52,183.66
लिखा,183.66,184.02
"था,",184.02,184.28
मुझे,184.8,185.28
पीजिये.,185.28,185.96
सुनने,186.64,187.1
में,187.1,187.24
तो,187.24,187.4
ये,187.4,187.54
बहुत,187.54,187.86
अच्छा,187.86,188.28
लगता,188.28,188.66
था,188.66,188.94
कि,188.94,189.22
मुझे,189.22,189.52
"पीजिये,",189.52,190.2
लेकिन,190.34,191.0
आलिस,191.0,191.48
एक,191.48,191.72
समझदार,191.72,192.36
लड़की,192.36,192.76
थी,192.76,193.06
और,193.06,193.6
वह,193.6,193.84
कोई,193.84,194.36
जल्दबाजी,194.36,195.06
करने,195.06,195.54
नहीं,195.54,195.76
जा,195.76,196.0
रही,196.0,196.3
थी.,196.3,196.5
वे,196.94,197.38
"बोली,",197.38,197.86
"नहीं,",198.2,199.1
पहले,199.12,199.52
मुझे,199.52,199.82
अच्छी,199.82,200.28
तरह,200.28,200.56
ये,200.56,200.82
देख,200.82,201.12
लेना,201.12,201.48
चाहिए,201.48,201.84
कि,201.84,202.32
इस,202.32,202.58
पर,202.58,202.82
कहीं,202.82,203.22
भी,203.22,203.44
जहर,203.44,204.22
तो,204.22,204.4
नहीं,204.4,204.58
लिखा,204.58,204.96
हुआ.,204.96,205.18
उसने,205.96,206.3
बच्चों,206.3,206.84
के,206.84,206.96
बारे,206.96,207.32
में,207.32,207.48
लिखी,207.48,207.92
गई,207.92,208.22
कुछ,208.22,208.78
छोटी,208.78,209.38
पर,209.38,209.86
अच्छी,209.86,210.26
कहानिया,210.26,210.82
पढ़,210.82,211.14
रखी,211.14,211.5
"थी,",211.5,212.1
जिसमें,212.4,213.06
जंगली,213.06,213.54
जानवर,213.54,214.08
और,214.08,214.34
कुछ,214.34,214.62
अजीबों,214.62,215.3
गरीब,215.3,215.64
डरावनी,215.64,216.22
चीजें,216.22,216.7
उन्हें,216.7,217.2
भून,217.2,217.58
डालते,217.58,218.06
थे,218.06,218.32
और,218.32,218.74
खा,218.74,219.02
जाते,219.02,219.42
थे.,219.42,219.62
यह,220.4,220.72
सब,220.72,221.1
उन,221.1,221.32
बच्चों,221.32,221.78
के,221.78,221.94
साथ,221.94,222.2
इसलिए,222.2,222.68
होता,222.68,223.1
था,223.1,223.32
क्योंकि,223.32,223.96
वे,223.96,224.14
अपने,224.14,224.56
दोस्तों,224.56,225.08
द्वारा,225.08,225.4
सिखाई,225.4,225.98
कुछ,225.98,226.54
बहुत,226.54,226.92
ही,226.92,227.08
सरल,227.08,227.52
सी,227.52,227.72
बातों,227.72,228.22
को,228.22,228.42
याद,228.42,228.8
नहीं,228.8,229.02
रख,229.02,229.3
पाते,229.3,229.68
थे.,229.68,229.88
पहली,230.58,231.1
सीख,231.1,231.44
यह,231.44,231.7
थी,231.7,232.04
कि,232.04,232.46
अगर,232.46,232.78
तुम,232.78,233.0
किसी,233.0,233.4
देहकती,233.4,234.08
हुई,234.08,234.3
गरम,234.3,234.68
सीख,234.68,235.12
को,235.12,235.36
जादा,235.36,235.8
देर,235.8,236.06
तक,236.06,236.24
पकड़े,236.24,236.64
रहोगे,236.64,237.12
तो,237.12,237.82
यह,237.82,238.08
तुम्हें,238.08,238.5
जला,238.5,238.88
देगी.,238.88,239.24
"दूसरी,",239.88,240.5
अगर,240.94,241.3
तुम,241.3,241.54
अपनी,241.54,241.98
उंगली,241.98,242.44
को,242.44,242.64
किसी,242.64,243.08
छूरे,243.08,243.68
से,243.68,243.9
गेहरा,243.9,244.54
काट,244.54,244.88
बैठो,244.88,245.3
तो,245.3,245.92
उससे,245.92,246.28
खुण,246.28,246.62
निकलने,246.62,247.08
लगेगा.,247.08,247.54
एक,248.34,248.7
और,248.7,248.88
"बात,",248.88,249.24
जो,249.44,249.66
वैं,249.66,249.84
कभी,249.84,250.18
नहीं,250.18,250.44
बूलती,250.44,250.88
"थी,",250.88,251.16
वैं,251.58,251.84
यह,251.84,252.04
थी,252.04,252.38
कि,252.38,252.74
अगर,252.74,253.08
किसी,253.08,253.42
बोतल,253.42,253.84
पर,253.84,254.08
जहर,254.08,254.48
लिखा,254.48,254.92
हो,254.92,255.1
और,255.1,255.7
तुम,255.7,255.94
उससे,255.94,256.28
जादा,256.28,256.74
पी,256.74,256.94
"जाओ,",256.94,257.26
तो,257.6,257.98
यह,257.98,258.26
देर,258.26,258.62
सवेर,258.62,259.12
तुम्हारी,259.12,259.62
जान,259.62,259.94
ले,259.94,260.2
ही,260.2,260.34
लेगा.,260.34,260.7
क्योंकि,260.74,261.88
वैं,261.88,262.12
छोटी,262.12,262.58
बोतल,262.58,262.98
एकदम,262.98,263.4
सुरक्षत,263.4,263.98
लग,263.98,264.22
रही,264.22,264.52
"थी,",264.52,264.78
इसलिए,265.12,265.58
आलिस,265.58,266.14
ने,266.14,266.36
उसे,266.36,266.72
चकने,266.72,267.42
की,267.42,267.56
हिम्मत,267.56,268.0
कर,268.0,268.32
ली.,268.32,268.5
इसका,269.08,269.6
स्वाद,269.6,269.92
बहुत,269.92,270.34
ही,270.34,270.46
बढ़िया,270.46,270.9
था.,270.9,271.16
इसमें,271.74,272.18
खटी,272.18,272.68
मीठी,272.68,273.04
"चेरी,",273.04,273.54
"कस्टर्ड,",273.94,274.62
"अनानास,",274.78,275.56
भुनी,275.94,276.32
हुई,276.32,276.52
"टरकी,",276.52,277.16
टॉफी,277.4,277.94
और,277.94,278.2
मकखन,278.2,278.68
वाले,278.68,279.02
गर्मा,279.02,279.54
गर्म,279.54,279.76
टोस्ट,279.76,280.26
का,280.26,280.48
मिला,280.48,290.58
औरे,290.6,290.78
शायद,290.78,291.6
मैं,291.6,291.8
सिकुड,291.8,292.18
कर,292.18,292.38
छोटी,292.38,292.84
होती,292.84,293.14
जा,293.14,293.34
रही,293.34,293.66
हूँ.,293.66,294.2
एकदम,294.4,294.88
यही,294.88,295.18
हो,295.18,295.42
भी,295.42,295.62
रहा,295.62,295.9
था.,295.9,296.34
वैं,296.66,296.98
सिर्फ,296.98,297.3
दस,297.3,297.6
इंच,297.6,297.9
की,297.9,298.04
रह,298.04,298.26
गई,298.26,298.5
थी.,298.5,298.82
यह,299.38,299.64
सोचकर,299.64,300.26
उसका,300.26,300.66
छेरा,300.66,301.1
खिल,301.1,301.4
उठा,301.4,301.74
कि,301.74,302.28
अब,302.28,302.58
वैं,302.58,302.86
इतनी,302.86,303.2
छोटी,303.2,303.64
हो,303.64,303.78
गई,303.78,304.0
है,304.0,304.28
कि,304.28,304.76
उस,304.76,305.0
छोटे,305.0,305.48
दर्वाजे,305.48,306.04
से,306.04,306.28
उस,306.28,306.54
प्यारे,306.54,307.0
से,307.0,307.14
बगीचे,307.14,307.68
में,307.68,307.84
जा,307.84,308.08
सकती,308.08,308.5
है.,308.5,308.64
अला,309.6,309.76
कि,309.76,309.92
वैं,309.92,310.18
कुछ,310.18,310.44
मिन्तों,310.44,310.88
तक,310.88,311.08
यह,311.08,311.34
देखने,311.34,311.82
के,311.82,311.98
लिए,311.98,312.06
रुकी,312.06,312.44
रही,312.44,312.78
कि,312.78,313.28
कहीं,313.28,313.66
वैं,313.66,313.88
और,313.88,314.18
छोटी,314.18,314.58
तो,314.58,314.74
नहीं,314.74,314.96
हो,314.96,315.16
रही,315.16,315.48
है.,315.48,315.66
वैं,316.28,316.68
इससे,316.68,317.02
थोड़ा,317.02,317.34
घब्रा,317.34,317.84
भी,317.84,318.0
रही,318.0,318.26
थी.,318.26,318.52
अलिस,319.0,319.46
कुछ,319.46,319.76
से,319.76,319.92
"बोली,",319.92,320.32
इस,320.8,321.12
तरहा,321.12,321.5
छोटी,321.5,321.98
होते,321.98,322.34
होते,322.34,322.76
तो,322.76,323.26
मैं,323.26,323.42
शायद,323.42,323.82
मूमबत्ती,323.82,324.42
की,324.42,324.56
तरह,324.56,324.82
खतम,324.82,325.34
ही,325.34,325.5
हो,325.5,325.74
जाओंगी.,325.74,326.22
कितने,326.74,327.12
अश्टर्रे,327.12,327.74
की,327.74,327.86
बात,327.86,328.18
"है,",328.18,328.36
पर,328.7,328.96
तब,328.96,329.18
मैं,329.18,329.36
कैसी,329.36,329.72
दिखूंगी?,329.72,330.28
और,330.98,331.24
उसने,331.24,331.58
यह,331.58,331.82
कलपना,331.82,332.42
करने,332.42,332.8
की,332.8,332.94
कोशिश,332.94,333.44
की,333.44,333.7
कि,333.7,334.2
मूमबत्ती,334.2,334.9
के,334.9,335.04
पूरा,335.04,335.4
जल,335.4,335.66
चुकने,335.66,336.12
के,336.12,336.3
बाद,336.3,336.76
उसकी,336.76,337.34
लॉ,337.34,337.56
कैसी,337.56,337.96
दिखती,337.96,338.36
है.,338.36,338.52
ऐसी,339.18,339.58
कोई,339.58,339.88
चीज,339.88,340.28
उसने,340.28,340.76
कभी,340.76,341.08
देखी,341.08,341.5
नहीं,341.5,341.78
"थी,",341.78,342.26
इसलिए,342.36,342.78
उसे,342.78,343.24
यह,343.24,343.48
याद,343.48,343.88
भी,343.88,344.04
नहीं,344.04,344.28
आया.,344.28,344.6
कुछ,345.82,346.12
तेर,346.12,346.4
बाद,346.4,346.82
जब,346.82,347.2
उसने,347.2,347.52
यह,347.52,347.76
देख,347.76,348.18
लिया,348.18,348.52
कि,348.52,348.92
वै,348.92,349.14
अब,349.14,349.44
और,349.44,349.74
छोटी,349.74,350.18
नहीं,350.18,350.46
"होगी,",350.46,350.9
तो,351.26,351.46
उसने,351.46,351.76
बगीचे,351.76,352.38
में,352.38,352.56
जाने,352.56,352.96
का,352.96,353.14
फैसला,353.14,353.66
किया.,353.66,354.0
लेकिन,354.6,355.0
"अफसोस,",355.0,355.6
जब,356.26,356.6
बेचारी,356.6,357.22
एलिस,357.22,357.68
दर्वाजे,357.68,358.24
पर,358.24,358.42
"पहुँची,",358.42,358.98
तो,359.14,359.36
उसने,359.36,359.7
पाया,359.7,360.2
कि,360.2,360.56
वै,360.56,360.72
सोने,360.72,361.2
की,361.2,361.36
छोटी,361.36,361.76
चाबी,361.76,362.16
लाना,362.16,362.52
तो,362.52,362.7
भूली,362.7,363.1
गई,363.1,363.34
है.,363.34,363.56
चाबी,364.38,364.88
लाने,364.88,365.3
के,365.3,365.48
लिए,365.48,365.72
वै,365.72,366.32
जल्दी,366.32,366.9
से,366.9,367.12
वापस,367.12,367.62
मेज,367.62,368.14
की,368.14,368.38
ओर,368.38,368.66
"गई,",368.66,368.94
लेकिन,369.14,369.78
वहाँ,369.78,370.06
पहुच,370.06,370.4
कर,370.4,370.66
उसने,370.66,371.08
देखा,371.08,371.52
कि,371.52,371.94
अब,371.94,372.18
मेज,372.18,372.52
तक,372.52,372.74
पहुचना,372.74,373.32
उसके,373.32,373.76
बस,373.76,374.02
की,374.02,374.18
बात,374.18,374.44
नहीं,374.44,374.66
रह,374.66,374.88
गई,374.88,375.1
थी,375.1,375.4
क्योंकि,375.4,376.14
अब,376.14,376.46
वै,376.46,376.76
जरा,376.76,377.18
सी,377.18,377.36
हो,377.36,377.52
गई,377.52,377.72
थी.,377.72,377.96
शीशे,378.58,379.38
की,379.38,379.54
मेज,379.54,379.9
पर,379.9,380.16
रखी,380.16,380.48
चाबी,380.48,381.06
अलिस,381.06,381.64
कु,381.64,381.82
नीचे,381.82,382.16
से,382.16,382.32
दिखलाई,382.32,382.82
पढ,382.82,383.12
रही,383.12,383.38
थी.,383.38,383.64
उसने,384.2,384.56
मेज,384.56,385.02
के,385.02,385.24
एक,385.24,385.54
पाय,385.54,385.9
पर,385.9,386.16
चड़ने,386.16,386.62
की,386.62,386.78
भरस,386.78,387.18
कर,387.18,387.38
कोशिश,387.38,387.88
"की,",387.88,388.1
लेकिन,388.44,388.96
वै,388.96,389.14
बहुत,389.14,389.56
ही,389.56,389.68
चिकना,389.68,390.12
था.,390.12,390.34
उसपर,390.88,391.38
चड़ने,391.38,391.86
की,391.86,392.0
कोशिश,392.0,392.5
करते,392.5,392.9
करते,392.9,393.36
वै,393.36,393.94
बेचारी,393.94,394.5
जरा,394.5,394.9
सी,394.9,395.1
ठक,395.1,395.46
कर,395.46,395.66
चूर,395.66,396.02
हो,396.02,396.22
गई,396.22,396.46
और,396.46,397.02
जमीपर,397.02,397.64
बैठ,397.64,397.94
कर,397.94,398.22
रो,398.22,407.58
