text,start,end
"pasakysiu,",57.16,57.84
už,57.98,58.06
"ką,",58.06,58.36
ogi,58.54,59.02
už,59.02,59.2
"tai,",59.2,59.42
kad,59.72,59.92
tu,59.92,60.06
vietoj,60.06,60.36
svogūnų,60.36,60.9
į,60.9,61.0
virtuvę,61.0,61.4
atnešiai,61.4,61.92
tulpių,61.92,62.46
gumbų.,62.46,62.9
Septinakis,63.72,64.32
numetę,64.32,64.7
ant,64.7,64.84
žemės,64.84,65.2
taptuką,65.2,65.58
ir,65.58,65.74
tarė.,65.74,66.1
–,66.32,66.82
Žinai,66.82,67.08
"ką,",67.08,67.34
iš,67.64,67.84
visų,67.84,68.12
"neteisybių,",68.12,68.9
bet,69.06,69.5
tuo,69.5,69.66
metu,69.66,69.9
jis,69.9,70.08
pastebėjo,70.08,70.62
Alisa,70.62,70.98
stovinčią,70.98,71.58
netolėse,71.58,72.24
ir,72.24,72.78
besiklausančią,72.78,73.64
pokalbio,73.64,74.24
ir,74.24,74.6
saiga,74.6,74.92
nutilo.,74.92,75.4
Kiti,76.06,76.34
du,76.34,76.48
apsidairė,76.48,77.18
ir,77.18,77.74
visi,77.74,78.0
trys,78.0,78.32
žemai,78.32,78.64
nusilenkė.,78.64,79.3
–,79.72,80.06
Malonėkite,80.06,80.68
"pasakyti,",80.68,81.4
–,81.54,81.76
truputį,81.76,82.08
drovai,82.08,82.4
paklausė,82.4,82.92
"Alisa,",82.92,83.32
–,83.76,83.82
kodėl,83.82,84.18
jūs,84.18,84.4
dažote,84.4,84.88
šias,84.88,85.18
rošias?,85.18,85.76
Penkiakis,86.8,87.5
ir,87.5,87.72
"septinakis,",87.72,88.38
netardami,88.42,88.94
"nežodžio,",88.94,89.54
atsisuko,89.8,90.34
į,90.34,90.54
"dviakį,",90.54,91.06
o,91.2,91.36
dviakis,91.36,91.9
nulankiai,91.9,92.42
pravilo.,92.42,92.96
Todėl,94.12,94.58
gerbėmoji,94.58,95.18
"mis,",95.18,95.48
kad,95.72,96.18
čia,96.18,96.32
turėjo,96.32,96.6
aukti,96.6,96.96
raudo,96.96,97.26
"narožę,",97.26,97.96
o,98.24,98.56
mes,98.56,98.74
per,98.74,98.94
klaidą,98.94,99.36
pasudinome,99.36,100.04
baltą.,100.04,100.72
Ir,101.3,101.58
"žinote,",101.58,101.94
ne,102.04,102.16
daug,102.16,102.38
dieve,102.38,102.84
sužinotų,102.84,103.36
"karalienę,",103.36,103.96
be,104.1,104.56
matant,104.56,105.08
mums,105.08,105.38
visiems,105.38,105.76
nulegtų,105.76,106.22
galvos,106.22,106.56
nuo,106.56,106.74
pečių.,106.74,107.12
Todėl,107.9,108.24
mis,108.24,108.48
ir,108.48,108.92
nerėmės,108.92,109.42
iš,109.42,109.54
"kailio,",109.54,109.92
kad,110.06,110.14
ko,110.14,110.36
jį,110.36,110.64
netėjo?,110.64,111.36
Saiga,112.08,112.38
"penkiakis,",112.38,113.04
kuris,113.16,113.38
visą,113.38,113.72
laiką,113.72,113.98
baigščiai,113.98,114.4
žvilgčiojo,114.4,114.9
į,114.9,115.1
kitą,115.1,115.38
sodo,115.38,115.64
"galą,",115.64,116.02
sušuko,116.08,116.48
–,116.48,116.96
"karalienė,",116.96,117.7
karalienė!,117.88,118.78
Ir,119.62,119.84
visi,119.84,120.14
trys,120.14,120.4
sodeninkai,120.4,121.12
tučtojau,121.12,121.9
su,121.9,122.06
knybo,122.06,122.44
veidais,122.44,123.02
į,123.02,123.22
žemę.,123.22,123.68
Pasigirdo,124.36,124.98
žingsniai,124.98,125.82
ir,125.82,126.02
Alisa,126.02,126.52
apsidairė,126.52,127.28
degdama,127.28,127.8
nekantrumu,127.8,128.5
pamatyti,128.5,128.98
karalienę.,128.98,129.58
Pirmausiai,130.64,131.3
pasirodė,131.3,131.82
kareiviai,131.82,132.6
su,132.6,132.72
viesdais,132.72,133.16
rankose.,133.16,133.74
Jie,134.44,134.52
visi,134.52,134.78
buvo,134.78,134.9
panašus,134.9,135.46
į,135.46,135.6
trys,135.6,135.84
sodeninkos,135.84,136.52
–,136.52,137.22
paplokšti,137.22,137.88
ir,137.88,138.22
"keturkampiai,",138.22,139.14
o,139.46,139.66
iš,139.66,139.78
kampų,139.78,140.16
kišojo,140.16,140.62
rankos,140.62,141.14
ir,141.14,141.46
kojos.,141.46,141.9
Už,142.98,143.2
jų,143.2,143.34
žengė,143.34,143.7
dešimt,143.7,144.28
"dvariškių,",144.28,145.1
jų,145.2,145.38
rūbai,145.38,145.7
žėrėjo,145.7,146.16
"deimantais,",146.16,146.88
ir,147.26,147.46
ėjo,147.46,147.76
jie,147.76,147.94
"poromis,",147.94,148.44
kaip,148.52,148.72
ir,148.72,148.88
kareiviai.,148.88,149.44
Paskui,150.3,150.72
dvariškius,150.72,151.32
ėjo,151.32,151.58
karaliaus,151.58,152.2
vaikai.,152.2,152.66
Vaikučių,153.24,153.82
buvo,153.82,153.98
taip,153.98,154.3
pat,154.3,154.56
"dešimt,",154.56,155.24
jie,155.56,155.72
linksmai,155.72,156.1
šokinėjo,156.1,156.64
susikibę,156.64,157.1
rankutėmis.,157.1,157.78
Visų,158.66,158.88
dragužiai,158.88,159.44
buvo,159.44,159.62
papuošti,159.62,160.12
"širdimis,",160.12,160.82
o,161.02,161.48
to,161.48,161.62
sekė,161.62,162.02
"svečiai,",162.02,162.72
ilgiausiai,162.9,163.72
karaliai,163.72,164.3
ir,164.3,164.42
karalienės.,164.42,165.16
Tarp,165.74,165.96
jų,165.96,166.14
Alisa,166.14,166.44
pastebėjo,166.44,167.0
ir,167.0,167.14
balta,167.14,167.46
įtriušę.,167.46,168.06
Jis,168.92,169.2
su,169.2,169.32
visai,169.32,169.54
"išnekučiavosi,",169.54,170.4
nulankiai,170.46,170.98
pritardamas,170.98,171.8
ir,171.8,172.22
šipsuodamasis,172.22,173.02
"kiekvienam,",173.02,173.6
kas,173.92,174.14
tik,174.14,174.3
tai,174.3,174.52
į,174.52,174.7
jį,174.7,174.84
kreiptavosi.,174.84,175.62
O,176.32,176.58
pro,176.58,176.74
Alisa,176.74,177.2
priejo,177.2,177.68
jos,177.68,177.96
nepastebėdamas.,177.96,178.96
Dar,180.0,180.26
paskui,180.26,180.62
jau,180.62,180.72
žengė,180.72,181.1
širdžių,181.1,181.56
"valetas,",181.56,181.98
kuris,182.22,182.78
ant,182.78,183.0
skaišį,183.0,183.44
ir,183.44,183.56
audono,183.56,183.96
aksomo,183.96,184.44
pagalvėlės,184.44,185.18
nešia,185.18,185.54
karaliaus,185.54,186.08
vainiką.,186.08,186.66
O,187.72,187.8
pačiame,187.8,188.34
šios,188.34,188.7
didžiulios,188.7,189.1
procesijos,189.1,189.68
gale,189.68,190.02
ėjo,190.02,190.72
širdžių,190.72,191.22
karalius,191.22,191.86
ir,191.86,192.3
širdžių,192.3,192.8
"dama,",192.8,193.14
tai,193.32,193.7
yra,193.7,193.92
karalienė.,193.92,194.64
Alisa,195.74,196.12
suabejojo,196.12,196.9
ar,196.9,197.12
nereikėjo,197.12,197.88
ir,197.88,198.1
ją,198.1,198.24
įpulti,198.24,198.66
veidų,198.66,198.96
"žemę,",198.96,199.4
kaip,199.6,199.74
padarė,199.74,200.1
tie,200.1,200.26
trys,200.26,200.52
"sodininkai,",200.52,201.16
bet,201.5,201.78
niekaip,201.78,202.18
"neprisiminė,",202.18,202.94
kad,203.12,203.56
būtų,203.56,203.82
girdėjusi,203.82,204.6
jok,204.6,205.28
šitaip,205.28,205.68
sutinkamos,205.68,206.22
procesijos.,206.22,207.02
"Beto,",208.64,209.08
kokia,209.24,209.36
prasmė,209.36,209.76
būtų,209.76,210.06
ruošti,210.06,210.38
"procesiją,",210.38,211.12
pamanė,211.24,211.9
"ji,",211.9,212.06
jeigu,212.5,212.76
visi,212.76,213.04
žmonės,213.04,213.5
gulėtų,213.5,213.94
veidų,213.94,214.28
į,214.28,214.42
žemę,214.42,214.74
ir,214.74,214.94
nieko,214.94,215.38
nematytų?,215.38,216.18
Taip,217.06,217.14
Alisa,217.14,217.54
ir,217.54,217.74
liko,217.74,217.98
stovėti,217.98,218.38
kaip,218.38,218.6
stovėjusi.,218.6,219.1
Procesija,219.8,220.28
"prisijartino,",220.28,221.16
visi,221.52,221.88
sustoja,221.88,222.4
sužiūro,222.4,222.86
į,222.86,223.02
Alisa,223.02,223.44
ir,223.44,223.94
karalienė,223.94,224.56
rūščiai,224.56,225.04
paklausė.,225.04,225.64
–,226.0,226.06
Kas,226.06,226.26
čia,226.26,226.58
tokia?,226.58,227.0
Įkreipėsi,227.8,228.44
į,228.44,228.6
širdžių,228.6,228.96
"valetą,",228.96,229.4
kuris,229.9,230.22
užuota,230.22,230.58
"atsakės,",230.58,231.14
nusilenkė,231.22,231.76
karalienį,231.76,232.36
ir,232.36,232.54
nusišipsojo.,232.54,233.3
–,233.9,234.0
Kvailiais!,234.0,234.74
Karalienė,235.22,235.7
nekantriai,235.7,236.22
papurtė,236.22,236.66
galvą,236.66,237.08
ir,237.08,237.26
kreipėsi,237.26,237.7
į,237.7,237.8
Alisa.,237.8,238.14
–,238.72,238.78
Kaip,238.78,238.94
tavo,238.94,239.18
"vardas,",239.18,239.54
vaikutė?,239.62,240.02
–,240.78,241.0
Mano,241.0,241.24
vardas,241.24,241.6
"Alisa,",241.6,242.18
jūsų,242.42,242.66
didenybė.,242.66,243.26
Pandagiai,244.1,244.42
atsakė,244.42,244.78
"Alisa,",244.78,245.2
o,245.42,245.76
pati,245.76,246.06
savo,246.06,246.26
pridūrė.,246.26,246.76
–,247.4,247.88
Betgi,247.88,248.22
tai,248.22,248.38
nekas,248.38,248.8
"kita,",248.8,249.1
kaip,249.22,249.4
kortų,249.4,249.86
kaladė,249.86,250.48
ir,250.48,250.98
nėra,250.98,251.3
ko,251.3,251.5
man,251.5,251.7
jau,251.7,251.9
bijoti.,251.9,252.4
–,253.38,253.5
O,253.5,253.66
kas,253.66,253.86
tokie,253.86,254.2
šitie?,254.2,254.66
paklausė,255.1,255.54
"karalienė,",255.54,256.16
rodidama,256.34,256.92
pirštų,256.92,257.38
į,257.38,257.48
tris,257.48,257.7
sodininkus,257.7,258.26
gulinčių,258.26,258.7
šalia,258.7,258.94
rožių,258.94,259.32
krūmo.,259.32,259.7
–,260.78,260.9
Kaip,260.9,261.06
"žinote,",261.06,261.46
jie,261.94,262.14
gulėjo,262.14,262.5
"kniupsti,",262.5,263.08
o,263.36,263.8
piešinys,263.8,264.3
ant,264.3,264.52
nugarų,264.52,264.92
buvo,264.92,265.14
visai,265.14,265.48
toks,265.48,265.72
pat,265.72,265.94
kaip,265.94,266.16
ir,266.16,266.3
kitų,266.3,266.58
"kortų,",266.58,267.14
todėl,267.66,267.88
karalienė,267.88,268.46
ir,268.46,268.62
negalėjo,268.62,269.12
"atpažinti,",269.12,269.68
ar,269.74,269.84
ten,269.84,270.02
"sodininkai,",270.02,270.64
ar,270.7,270.8
"kariai,",270.8,271.18
ar,271.28,271.36
dvariškiai,271.36,272.46
atrys,272.46,273.02
jos,273.02,273.24
pačios,273.24,273.62
vaikučiai.,273.62,274.2
–,275.28,275.36
Iš,275.36,275.48
kur,275.48,275.62
aš,275.62,275.82
galiu,275.82,276.06
žinoti?,276.06,276.46
–,276.62,276.72
atsakė,276.72,277.02
"Alisa,",277.02,277.36
patistebėdamasi,277.44,278.32
savo,278.32,278.6
drąsa.,278.6,278.98
–,279.52,279.6
Ne,279.6,279.74
mano,279.74,279.96
reikalas,279.96,280.42
žinoti.,280.42,280.88
Karalienė,281.36,282.28
net,282.28,282.48
paraudo,282.48,282.88
"išpykčio,",282.88,283.42
kaip,283.48,283.64
į,283.64,283.76
niršę,283.76,284.08
"žveris,",284.08,284.56
iki,285.0,285.14
valandėlė,285.14,285.64
žiriėjo,285.64,286.04
"Alisa,",286.04,286.46
o,286.6,286.74
paskui,286.74,287.0
sušuko.,287.0,287.44
–,287.86,287.98
Nukirsti,287.98,288.46
ją,288.46,288.6
į,288.6,288.72
galvą!,288.72,289.26
