text,start,end
Rosenstrauch,110.86,111.58
sein,111.58,111.82
"sollen,",111.82,112.12
und,112.4,112.54
wir,112.54,112.66
haben,112.66,112.92
aus,112.92,113.2
Versehen,113.2,113.52
einen,113.52,113.82
weißen,113.82,114.26
"gepflanzt,",114.26,114.78
und,114.9,115.02
wenn,115.02,115.44
die,115.44,115.62
Königin,115.62,116.18
es,116.18,116.42
"gewährwürde,",116.42,117.56
würden,117.94,118.34
wir,118.34,119.12
alle,119.12,119.44
geköpft,119.44,119.92
"werden,",119.92,120.18
müssen,120.44,120.74
Sie,120.74,120.94
wissen.,120.94,121.24
So,121.54,121.88
sehen,121.88,122.44
"Sie,",122.44,122.62
"Fräulein,",122.72,123.14
versuchen,123.32,123.7
"wir,",123.7,123.96
so,124.08,124.14
gut,124.14,124.42
es,124.42,124.62
"geht,",124.62,124.88
ehe,125.2,125.42
sie,125.42,125.56
kommt.«,125.56,126.5
In,126.52,126.76
dem,126.76,126.98
Augenblick,126.98,127.5
rief,127.5,127.82
"Fünf,",127.82,128.18
der,128.32,128.46
ängstlich,128.46,128.92
tiefer,128.92,129.28
in,129.28,129.42
den,129.42,129.52
Garten,129.52,129.8
hineingesehen,129.8,130.44
"hatte,",130.44,130.82
»Die,131.5,131.56
"Königin,",131.56,132.06
die,132.48,132.68
"Königin,",132.68,133.24
die,133.94,135.18
"Königin,",135.18,135.74
die,136.04,136.28
"Königin«,",136.28,136.94
und,137.84,138.08
die,138.08,138.2
drei,138.2,138.38
Gärtner,138.38,138.76
warfen,138.76,139.18
sich,139.18,139.36
sogleich,139.36,139.76
flach,139.76,140.1
aufs,140.1,140.38
Gesicht.,140.38,140.72
Es,141.52,141.72
entstand,141.72,142.06
ein,142.06,142.24
Geräusch,142.24,142.62
von,142.62,142.8
vielen,142.8,143.04
"Schritten,",143.04,143.46
und,143.96,144.08
Alice,144.08,144.4
blickte,144.4,144.8
neugierig,144.8,145.38
"hin,",145.38,145.68
die,146.0,146.16
Königin,146.16,146.66
zu,146.66,146.92
sehen.,146.92,147.16
Zuerst,148.52,149.06
kamen,149.06,149.4
zehn,149.4,149.6
"Soldaten,",149.6,150.18
mit,150.58,150.74
Keulen,150.74,151.1
"bewaffnet,",151.1,151.72
sie,151.98,152.22
hatten,152.22,152.36
alle,152.36,152.62
dieselbe,152.62,153.02
Gestalt,153.02,153.44
wie,153.44,153.6
die,153.6,153.72
"Gärtner,",153.72,154.14
rechteckig,154.5,155.34
und,155.34,155.48
"flach,",155.48,155.84
und,156.3,156.56
an,156.56,156.68
den,156.68,156.82
vier,156.82,157.02
Ecken,157.02,157.32
die,157.32,157.54
Hände,157.54,157.86
und,157.86,158.06
"Füße,",158.06,158.42
danach,158.8,159.18
kamen,159.18,159.6
zehn,159.6,159.88
Herren,159.88,160.24
von,160.24,160.48
Hofe.,160.48,160.84
Sie,161.66,161.88
waren,161.88,162.06
über,162.06,162.46
und,162.46,162.74
über,162.74,163.1
mit,163.1,163.34
Diamanten,163.34,163.82
bedeckt,163.82,164.28
und,164.28,164.78
gingen,164.78,164.98
"paarweise,",164.98,165.62
wie,165.84,166.18
die,166.18,166.36
Soldaten.,166.36,166.82
Nach,167.74,168.3
diesen,168.3,168.66
kamen,168.66,169.08
die,169.08,169.2
königlichen,169.2,169.84
Kinder.,169.84,170.2
Es,170.9,171.26
waren,171.26,171.66
ihrer,171.66,172.0
"zehn,",172.0,172.36
und,172.76,173.1
die,173.1,173.22
lieben,173.22,173.42
Kleinen,173.42,173.82
kamen,173.82,174.14
lustig,174.14,174.52
"gesprungen,",174.52,175.02
Hand,175.24,175.48
in,175.48,175.64
"Hand,",175.64,175.94
paarweise.,176.48,177.06
Sie,177.72,178.14
waren,178.14,178.32
ganz,178.32,178.66
mit,178.66,178.86
Harzen,178.86,179.34
geschmückt.,179.34,179.86
Darauf,181.12,181.52
kamen,181.52,181.8
die,181.8,181.94
"Gäste,",181.94,182.3
meist,182.62,183.02
Könige,183.02,183.56
und,183.56,183.76
"Königinnen,",183.76,184.34
und,184.82,185.14
unter,185.14,185.48
ihnen,185.48,185.76
erkannte,185.76,186.26
Alice,186.26,186.68
das,186.68,186.94
weiße,186.94,187.32
Kaninchen.,187.32,187.8
Es,188.52,188.7
unterhielt,188.7,189.18
sich,189.18,189.42
in,189.42,189.6
etwas,189.6,189.86
eiliger,189.86,190.32
und,190.32,190.52
aufgeregter,190.52,191.2
"Weise,",191.2,191.54
lächelte,192.08,192.5
bei,192.5,192.68
"allem,",192.68,192.96
was,193.16,193.26
gesagt,193.26,193.64
"wurde,",193.64,193.98
und,194.36,194.52
ging,194.52,194.66
"vorbei,",194.66,195.06
ohne,195.28,195.54
sie,195.54,195.7
zu,195.7,195.86
bemerken.,195.86,196.32
Darauf,197.22,197.92
folgte,197.92,198.44
der,198.44,198.6
"Harzbube,",198.6,199.22
der,199.56,199.9
die,199.9,200.06
königliche,200.06,200.7
Krone,200.7,201.12
auf,201.12,201.46
einem,201.46,201.7
roten,201.7,202.08
Samtkissen,202.08,202.7
trug.,202.7,203.1
Und,204.0,204.22
"zuletzt,",204.22,204.72
in,204.94,205.42
diesem,205.42,205.62
großartigen,205.62,206.58
"Zuge,",206.58,207.04
kam,207.6,207.92
der,207.92,208.1
Harzkönig,208.1,209.08
und,209.08,209.5
die,209.5,209.64
Harzkönigin.,209.64,210.46
Alice,211.84,212.22
wusste,212.22,212.56
nicht,212.56,212.74
"recht,",212.74,213.04
ob,213.36,213.68
sie,213.68,213.82
sich,213.82,214.0
nicht,214.0,214.18
flach,214.18,214.48
aufs,214.48,214.74
Gesicht,214.74,215.0
legen,215.0,215.26
"müsse,",215.26,215.66
wie,215.98,216.2
die,216.2,216.36
drei,216.36,216.52
"Gärtner,",216.52,216.96
aber,217.66,217.88
sie,217.88,218.04
konnte,218.04,218.36
sich,218.36,218.56
nicht,218.56,218.74
"erinnern,",218.74,219.22
je,219.52,219.76
von,219.76,219.96
so,219.96,220.14
einer,220.14,220.34
solchen,220.34,220.78
Sitte,220.78,221.16
bei,221.16,221.46
Festzügen,221.46,222.08
gehört,222.08,222.42
haben.,222.42,222.76
Und,224.08,224.28
"außerdem,",224.28,224.84
wozu,225.34,225.7
gäbe,225.7,225.98
es,225.98,226.1
überhaupt,226.1,226.32
"Aufzüge,",226.32,227.08
dachte,227.46,227.86
"sie,",227.86,228.18
wenn,228.5,228.88
alle,228.88,229.16
Leute,229.16,229.48
flach,229.48,229.96
auf,229.96,230.2
dem,230.2,230.36
Gesicht,230.36,230.7
liegen,230.7,231.12
"müssten,",231.12,231.58
sodass,232.08,232.48
sie,232.48,232.6
sich,232.6,232.8
nicht,232.8,233.0
sehen,233.0,233.26
könnten.,233.26,233.66
Sie,234.72,234.96
blieb,234.96,235.3
also,235.3,235.56
"stehen,",235.56,235.86
wo,235.96,236.06
sie,236.06,236.22
"war,",236.22,236.48
und,236.7,236.86
wartete.,236.86,237.38
Als,238.82,239.08
der,239.08,239.26
Zug,239.26,239.52
bei,239.52,239.7
ihr,239.7,239.82
angekommen,239.82,240.36
"war,",240.36,240.66
blieben,241.1,241.38
alle,241.38,241.66
stehen,241.66,242.02
und,242.02,242.26
sahen,242.26,242.52
sie,242.52,242.64
an.,242.64,242.9
Und,243.52,243.76
die,243.76,243.92
Königin,243.92,244.46
sagte,244.46,244.76
"streng,",244.76,245.22
Sie,248.34,248.78
hatte,248.78,249.0
den,249.0,249.2
Harzbuben,249.2,249.78
"gefragt,",249.78,250.24
der,250.44,250.6
statt,250.6,250.9
aller,250.9,251.12
Antworten,251.12,251.58
nur,251.58,251.72
lächelte,251.72,252.2
und,252.2,252.74
Kratzfüße,252.74,253.32
machte.,253.32,253.8
"Schafskopf,",255.0,255.76
sagte,256.12,256.58
die,256.58,256.8
"Königin,",256.8,257.3
den,257.68,257.86
Kopf,257.86,258.2
ungeduldig,258.2,258.92
"zurückwerfend,",258.92,259.62
und,260.18,260.28
sehr,260.28,260.42
ausgewandt,260.42,261.1
fuhr,261.1,261.28
sie,261.28,261.42
fort.,261.42,261.72
Wie,262.34,262.64
heißt,262.64,263.04
"du,",263.04,263.28
Kind?,263.5,263.78
Mein,264.94,265.26
Name,265.26,265.6
ist,265.6,265.84
"Alice,",265.84,266.3
eurer,266.62,266.84
Majestät,266.84,267.44
zu,267.44,267.62
"dienen,",267.62,267.9
sagte,268.64,268.98
Alice,268.98,269.3
sehr,269.3,269.5
höflich.,269.5,270.0
Aber,270.64,270.92
sie,270.92,271.06
dachte,271.06,271.32
bei,271.32,271.52
"sich,",271.52,271.82
"Ach,",272.46,273.04
ach,273.54,274.08
"was,",274.08,274.42
es,274.58,274.76
ist,274.76,274.88
ja,274.88,275.06
nur,275.06,275.26
ein,275.26,275.5
paar,275.5,275.74
"Karten,",275.74,276.2
ich,276.86,277.06
brauche,277.06,277.36
mich,277.36,277.54
nicht,277.54,277.72
vor,277.72,277.88
ihnen,277.88,278.04
zu,278.04,278.22
fürchten.,278.22,278.66
Und,279.56,279.88
wer,279.88,280.2
sind,280.2,280.48
diese,280.48,280.84
drei?,280.84,281.22
fuhr,281.94,282.12
die,282.12,282.3
Königin,282.3,282.68
"fort,",282.68,283.04
indem,283.5,283.7
sie,283.7,283.9
auf,283.9,284.06
die,284.06,284.2
drei,284.2,284.44
Gärtner,284.44,284.8
"zeigte,",284.8,285.3
die,285.66,285.96
um,285.96,286.1
den,286.1,286.24
Rosenstrauch,286.24,286.92
lagen.,286.92,287.26
Denn,287.94,288.16
"natürlich,",288.16,288.7
da,289.1,289.44
sie,289.44,289.6
auf,289.6,289.74
dem,289.74,289.92
Gesicht,289.92,290.28
lagen,290.28,290.68
und,290.68,290.98
das,290.98,291.18
Muster,291.18,291.56
auf,291.56,291.8
ihrer,291.8,291.96
Rückseite,291.96,292.52
dasselbe,292.52,292.98
"war,",292.98,293.22
wie,293.66,293.84
für,293.84,294.0
das,294.0,294.18
ganze,294.18,294.48
"Pack,",294.48,294.8
so,295.38,295.62
konnte,295.62,295.9
sie,295.9,296.04
nicht,296.04,296.2
"wissen,",296.2,296.48
ob,296.66,296.78
es,296.78,296.92
die,296.92,297.06
Gärtner,297.06,297.46
oder,297.46,297.8
Soldaten,297.8,298.42
oder,298.42,298.74
Herren,298.74,299.16
vom,299.16,299.36
Hofe,299.36,299.72
oder,299.72,300.4
drei,300.4,300.72
von,300.72,300.96
ihren,300.96,301.16
eigenen,301.16,301.5
Kindern,301.5,301.84
waren.,301.84,302.16
Woher,303.18,303.76
soll,303.76,304.0
ich,304.0,304.54
das,304.54,304.94
wissen?,304.94,305.32
sagte,305.64,306.2
"Alice,",306.2,306.68
indem,307.26,307.58
sie,307.58,307.84
sich,307.84,308.08
selbst,308.08,308.44
über,308.44,308.72
ihren,308.72,309.0
Mut,309.0,309.28
wunderte.,309.28,309.64
Es,309.64,310.78
ist,310.78,310.98
nicht,310.98,311.34
meines,311.34,311.88
Amtes.,311.88,311.98
Die,313.38,313.62
Königin,313.62,314.3
wurde,314.3,314.62
purporot,314.62,315.62
vor,315.62,315.88
"Wut,",315.88,316.2
und,316.6,316.8
nachdem,316.8,317.24
sie,317.24,317.4
sich,317.4,317.6
einen,317.6,317.88
Augenblick,317.88,318.38
wie,318.38,318.58
ein,318.58,318.82
wildes,318.82,319.34
Tier,319.34,319.58
angestarrt,319.58,320.28
"hatte,",320.28,320.56
fing,321.12,321.42
sie,321.42,321.66
an,321.66,321.9
zu,321.9,321.98
brüllen.,321.98,322.0
Ihren,323.18,323.6
Kopf,323.6,324.06
ab!,324.06,324.44
Ihren,324.82,325.38
Kopf,325.38,325.84
ab!,325.84,325.98
