text,start,end
пояснювати.,100.26,101.0
"«Розумієте,",101.06,102.5
"панно,",102.62,102.96
отут,103.76,104.26
повинен,104.26,105.16
бути,105.16,105.48
рости,105.48,105.8
червоний,105.8,106.46
"кущ,",106.46,106.82
а,107.08,107.28
ми,107.28,107.46
взяли,107.46,108.02
та,108.02,108.24
й,108.24,108.3
посадили,108.3,108.74
білий.,108.74,109.24
І,109.86,110.06
якщо,110.06,110.46
Королева,110.46,110.98
це,110.98,111.22
"виявить,",111.22,111.72
нам,112.02,112.22
"усім,",112.22,112.62
"знаєте,",112.66,113.1
постинають,113.64,114.32
голови.,114.32,114.84
"Тому,",115.52,115.8
"панно,",115.9,116.28
ми,116.56,116.68
"стараємося,",116.68,117.48
аби,117.82,118.24
ще,118.24,118.46
перед,118.46,118.84
її,118.84,119.2
приходом...»,119.2,119.98
Тут,120.5,120.74
"П'ятірка,",120.74,121.58
який,121.62,121.9
тривожно,121.9,122.36
позирав,122.36,122.82
оглиб,122.82,123.18
"саду,",123.18,123.54
загорлав.,123.7,124.2
«Королева!,124.6,125.44
Королева!»,125.64,127.04
І,127.22,127.48
всі,127.48,127.72
троє,127.72,128.08
садівників,128.08,128.84
попадали,128.84,129.42
ниць.,129.42,129.92
Почувся,130.46,131.1
тупіт,131.1,131.58
багатьох,131.58,132.08
"гніг,",132.08,132.52
і,132.86,133.22
Аліса,133.22,133.62
"озернулася,",133.62,134.4
нетраплячи,134.52,135.2
виглядаючи,135.2,135.82
Королеву.,135.82,136.46
Першими,137.52,138.12
з'явилися,138.12,138.76
десятеро,138.76,139.42
вояків,139.42,139.92
із,139.92,140.2
спіками.,140.2,140.72
Усі,141.4,141.84
"вони,",141.84,142.14
як,142.42,142.72
і,142.72,142.92
"садівники,",142.92,143.54
були,143.8,144.08
плоскогрудні,144.08,144.92
і,144.92,145.18
"прямокутні,",145.18,146.02
з,146.42,146.7
руками,146.7,147.1
і,147.1,147.22
ногами,147.22,147.56
по,147.56,147.74
краєчках.,147.74,148.48
За,149.72,150.02
"ними,",150.02,150.34
так,150.6,151.1
само,151.1,151.42
в,151.42,151.56
колоні,151.56,151.94
по,151.94,152.14
"двоє,",152.14,152.62
крокували,153.1,153.78
десятеро,153.78,154.48
"челядників,",154.48,155.42
розціцкованих,156.06,157.04
з,157.04,157.18
голови,157.18,157.66
до,157.66,157.84
п'ят,157.84,158.22
бубнами.,158.22,158.9
"Далі,",159.7,160.12
побравшись,160.2,160.74
за,160.74,160.92
"руки,",160.92,161.44
з,162.1,162.26
веселим,162.26,162.9
підскоком,162.9,163.78
йшли,163.78,164.26
парами,164.26,164.74
королевські,164.74,165.52
діти.,165.52,165.96
Їх,166.34,166.68
теж,166.68,166.96
було,166.96,167.2
десятеро.,167.2,168.02
І,168.34,168.74
всі,168.74,169.04
в,169.04,169.16
червових,169.16,169.76
серцях.,169.76,170.38
За,170.98,171.24
дітьми,171.24,171.76
виступали,171.76,172.76
"гості,",172.76,173.42
здебільшого,173.96,174.64
королі,174.64,175.22
і,175.22,175.4
королеви.,175.4,176.02
І,176.42,176.6
серед,176.6,176.9
них,176.9,177.16
Аліса,177.16,178.04
впізнала,178.04,178.68
білого,178.68,179.5
кролика.,179.5,180.06
Він,181.2,181.88
то,181.88,182.1
цукатів,182.1,182.68
щось,182.68,182.98
нервовою,182.98,183.66
"скоромовкою,",183.66,184.74
то,185.28,185.48
"усміхався,",185.48,186.54
коли,186.7,186.94
говорили,186.94,187.5
інші.,187.5,188.01
І,188.01,188.66
врешті,188.66,189.3
проминув,189.3,190.84
"Алісу,",190.84,191.5
не,191.56,192.08
помітивши,192.08,192.7
її.,192.7,193.0
За,194.74,195.32
гостями,195.32,195.88
йшов,195.88,196.28
червовий,196.28,196.9
валет.,196.9,197.38
На,198.1,198.36
червовій,198.36,199.46
оксамитній,199.46,200.52
подушці,200.52,201.3
він,201.3,201.7
ніс,201.7,202.1
королевську,202.1,202.84
корону.,202.84,203.42
А,204.04,204.24
замикали,204.24,204.82
всю,204.82,205.08
цю,205.08,205.4
пишну,205.4,205.84
процесію,205.84,206.7
король,206.7,207.56
і,207.56,207.76
королева,207.76,208.28
сердець.,208.28,209.02
Аліса,210.26,210.78
"завагалася,",210.78,211.56
чи,211.92,212.24
не,212.24,212.38
слід,212.38,212.72
їй,212.72,213.14
у,213.14,213.28
пастениць.,213.28,214.02
Але,214.68,214.92
не,214.92,215.08
"пригадувала,",215.08,215.8
щоб,215.96,216.2
хтось,216.2,216.58
колись,216.58,216.92
казав,216.92,217.4
про,217.4,217.7
таке,217.7,218.0
правило,218.0,218.44
під,218.44,218.66
час,218.66,218.9
процесії.,218.9,219.6
Та,220.7,220.9
й,220.9,221.02
хто,221.02,221.32
тоді,221.32,221.94
буде,221.94,222.18
на,222.18,222.32
них,222.32,222.74
"дивитися,",222.74,223.34
подумала,223.42,223.86
"вона,",223.86,224.16
коли,224.62,224.84
всі,224.84,225.12
лежатимуть,225.12,225.84
доли,225.84,226.56
ліць.,226.56,227.0
Тож,228.34,228.78
вона,228.78,229.06
стояла,229.06,229.48
на,229.48,229.66
місці,229.66,230.1
і,230.1,230.74
чекала.,230.74,231.18
Коли,232.16,232.48
процесія,232.48,233.04
порівнялася,233.04,233.8
з,233.8,233.92
"Алісою,",233.92,234.46
всі,235.0,235.2
зупинилися,235.2,236.04
і,236.04,236.5
прикіпіли,236.5,237.2
до,237.2,237.38
неї,237.38,237.64
очима.,237.64,238.24
«Хто,238.9,239.26
це?»,239.26,240.06
–,240.06,240.14
грізно,240.14,240.52
спитала,240.52,240.9
королева.,240.9,241.42
Червовий,242.22,242.84
"валет,",242.84,243.3
до,243.42,243.56
якого,243.56,243.9
вона,243.9,244.12
"звернулася,",244.12,244.82
лише,245.28,245.58
осміхнувся,245.58,246.36
і,246.36,246.52
вклонився,246.52,247.1
у,247.1,247.32
відповідь.,247.32,247.9
«Ідіот!»,248.12,249.42
–,249.42,249.54
тріпнула,249.54,250.0
головою,250.0,250.42
королева,250.42,250.92
і,250.92,251.1
звернулася,251.1,251.62
до,251.62,251.76
Аліси.,251.76,252.22
«Як,252.5,253.12
тебе,253.12,253.28
"звати,",253.28,253.66
дитино?»,253.76,255.48
"«Аліса,",255.54,256.18
Ваша,256.48,256.76
"Величністе»,",256.76,258.32
–,258.32,258.4
щонайчемніше,258.4,259.34
відказала,259.34,260.14
"Аліса,",260.14,260.58
а,260.7,260.84
про,260.84,260.98
себе,260.98,261.2
додала.,261.2,261.62
"«Зрештою,",262.26,262.9
всі,263.06,263.22
вони,263.22,263.38
тільки,263.38,263.74
колодокарт.,263.74,264.5
Нічого,264.8,265.64
їх,265.64,265.82
боятися».,265.82,266.6
А,268.56,268.78
оце,268.78,269.1
хто?,269.1,269.42
–,269.86,270.2
тицнула,270.2,270.68
королева,270.68,271.14
пальцем,271.14,271.62
на,271.62,271.96
"садівників,",271.96,272.72
розпростертих,273.02,273.76
навколо,273.76,274.2
трояндового,274.2,274.86
куща.,274.86,275.32
Оскільки,276.48,277.12
лежали,277.12,277.82
вони,277.82,278.12
до,278.12,278.74
"лілиць,",278.74,279.36
то,280.36,280.5
за,280.5,280.64
відзирунками,280.64,281.3
на,281.3,281.52
їхніх,281.52,281.9
сорочках,281.9,282.52
угоді,282.52,283.28
було,283.28,283.44
"розпізнати,",283.44,284.22
хто,285.84,286.04
то,286.04,286.22
"садівник,",286.22,286.9
"вояки,",286.98,287.74
"двораки,",288.04,288.76
а,289.1,289.24
чи,289.24,289.42
трійко,289.42,289.84
власних,289.84,290.3
королевних,290.3,290.96
дітей.,290.96,291.48
Сорочки,291.92,292.42
ж,292.42,292.56
був,292.56,292.74
"колоді,",292.74,293.32
всі,293.46,293.74
однакові.,293.74,294.38
«Звідки,295.14,295.6
мені,295.6,295.86
знати?»,295.86,296.54
–,296.54,296.7
відповіла,296.7,297.16
"Аліса,",297.16,297.66
дивуючись,298.0,298.6
із,298.6,298.74
власної,298.74,299.2
сміливості.,299.2,299.94
«То,300.3,300.6
не,300.6,300.76
мій,300.76,300.96
клопіт».,300.96,302.06
Королева,302.46,303.16
почерваніла,303.16,303.98
злюті,303.98,304.56
"і,",304.56,305.62
хиж,305.72,306.0
облимнувши,306.0,306.76
"очіма,",306.76,307.36
вереснула.,307.52,308.26
«Відтяти,308.72,309.5
її,309.5,309.8
голову!,309.8,310.4
Відтя!»,310.68,311.64
