text,start,end
بود,37.94,38.1
که,38.1,38.24
شنیدم,38.24,38.62
ملکه,38.62,39.08
گفت,39.08,39.3
تو,39.3,39.42
را,39.42,39.54
باید,39.54,39.78
گردم,39.78,40.12
بزنند».,40.12,40.8
آن,42.16,42.36
که,42.36,42.48
ابتدا,42.48,42.7
صحبت,42.7,43.12
کرده,43.12,43.5
بود,43.5,43.6
پرسید,43.6,44.04
«چرا؟».,44.04,45.3
هفت,45.32,45.7
گفت,45.7,45.96
«به,45.96,46.38
تو,46.38,46.46
مربوط,46.46,46.86
نیست,46.86,47.16
دو».,47.16,47.88
پنج,48.02,48.4
گفت,48.4,48.72
«چرا,48.72,49.28
به,49.28,49.42
او,49.42,49.52
مربوط,49.52,49.88
است؟»,49.88,50.3
و,50.56,50.76
من,50.76,50.9
به,50.9,51.08
اون,51.08,51.16
میگویم,51.16,51.6
برای,51.6,52.32
اینکه,52.32,52.5
به,52.5,52.66
جای,52.66,52.9
پیاز,52.9,53.22
خوراکی,53.22,53.78
ریشه,53.78,54.4
لاله,54.4,54.74
برای,54.74,55.0
آشباز,55.0,55.42
برده,55.42,55.76
بود.,55.76,55.92
هفت,56.94,57.3
فرچه,57.3,57.66
رنگ,57.66,57.94
را,57.94,58.06
به,58.06,58.16
زمین,58.16,58.46
انداخت,58.46,58.88
و,58.88,59.32
در,59.32,59.5
همین,59.5,59.72
لحظه,59.72,60.16
چشمش,60.16,60.7
به,60.7,60.86
آلیس,60.86,61.12
افتاد,61.12,61.46
که,61.46,61.64
به,61.64,61.7
آنها,61.7,61.94
نگاه,61.94,62.3
میکرد,62.3,62.7
و,63.0,63.16
سعی,63.16,63.4
کرد,63.4,63.58
خودش,63.58,63.84
را,63.84,63.98
جمع,63.98,64.24
و,64.24,64.32
جور,64.32,64.48
کند.,64.48,64.76
بقیه,65.28,65.7
باقبان,65.7,66.14
هانیز,66.14,66.5
به,66.5,66.66
اطراف,66.66,67.0
نگاه,67.0,67.28
کردند,67.28,67.7
و,67.7,67.8
همکی,67.8,68.2
در,68.2,68.38
برابر,68.38,68.76
آلیس,68.76,69.1
تعظیم,69.1,69.48
نمودند.,69.48,69.86
آلیس,70.48,70.9
با,70.9,71.02
اندک,71.02,71.28
نگرانی,71.28,71.7
گفت,71.7,72.02
«ممکن,72.02,72.76
از,72.76,72.94
لطفاً,72.94,73.36
بگویید,73.36,73.68
چرا,73.68,73.92
آن,73.92,74.08
گلها,74.08,74.34
را,74.34,74.5
رنگا,74.5,74.8
میزی,74.8,75.06
می,75.06,75.16
کنید؟»,75.16,76.18
هفت,76.18,76.48
و,76.48,76.58
پنج,76.58,76.84
حرفی,76.84,77.18
نزدند,77.18,77.68
ولی,77.68,78.26
به,78.26,78.4
دو,78.4,78.54
نگاه,78.54,78.84
کردند.,78.84,79.32
دو,79.82,80.02
با,80.02,80.14
لحن,80.14,80.36
ملایه,80.36,80.78
می,80.78,80.9
گفت,80.9,81.22
«دختر,81.22,81.92
خانوم،,81.92,82.76
حقیقت,82.76,83.22
این,83.22,83.38
است,83.38,83.5
که,83.5,83.66
در,83.66,83.84
اینجا,83.84,84.04
باید,84.04,84.34
یک,84.34,84.52
گل,84.52,84.7
سرخ,84.7,85.04
کاشته,85.04,85.36
می,85.36,85.48
شد,85.48,85.66
و,86.06,86.22
ما,86.22,86.36
اشتباهاً,86.36,86.94
یک,86.94,87.1
بوته,87.1,87.38
گل,87.38,87.54
سفید,87.54,87.94
کاشتیم.,87.94,88.34
حالا,88.82,89.08
اگر,89.08,89.32
ملک,89.32,89.62
به,89.62,89.78
این,89.78,89.96
نکته,89.96,90.22
پی,90.22,90.34
ببرد,90.34,90.8
گردن,90.8,91.46
همه,91.46,91.82
ایما,91.82,91.96
زده,91.96,92.28
خواهد,92.28,92.58
شد.,92.58,92.8
به,93.24,93.4
همین,93.4,93.66
دلیل,93.66,94.06
پیش,94.06,94.4
از,94.4,94.54
آمدن,94.54,94.9
ملکه,94.9,95.48
ما,95.48,95.88
همه,95.88,96.18
سه,96.18,96.4
خود,96.4,96.68
را,96.68,96.78
بکار,96.78,97.12
می,97.12,97.24
بریم,97.24,97.56
«دختر,97.56,98.32
خانوم،,98.32,98.88
تا»,98.88,99.42
در,99.58,99.84
این,99.84,99.96
هنگام,99.96,100.32
پنج,100.32,100.88
که,100.88,101.04
به,101.04,101.14
حالت,101.14,101.46
استرابامی,101.46,102.16
زیبان,102.16,102.46
طرف,102.46,102.78
باغ,102.78,103.06
نگاه,103.06,103.38
می,103.38,103.5
کرد,103.5,103.74
صدا,103.74,103.98
زد,103.98,104.26
«ملکه،,104.26,105.28
ملکه»,105.28,106.0
و,106.4,106.56
هر,106.56,106.72
سه,106.72,106.9
باغبان,106.9,107.34
صورت,107.34,108.06
خود,108.06,108.3
را,108.3,108.42
به,108.42,108.54
خاک,108.54,108.76
رسندند.,108.76,109.34
چندین,110.48,110.88
صدای,110.88,111.18
پا,111.18,111.34
به,111.34,111.46
گوش,111.46,111.66
رسید,111.66,112.04
و,112.04,112.6
آلیس,112.6,112.96
مشتاقانه,112.96,113.58
سه,113.58,113.76
برگردان,113.76,114.38
تا,114.38,114.6
ملکه,114.6,114.98
را,114.98,115.08
ببیند.,115.08,115.5
ده,116.42,116.64
سرباز,116.64,117.02
گرز,117.02,117.36
به,117.36,117.52
دست,117.52,117.78
پیشا,117.78,118.22
پیش,118.22,118.48
از,118.48,118.7
راه,118.7,118.9
رسیدند.,118.9,119.48
همه,119.9,120.2
آنها,120.2,120.58
همشکل,120.58,121.14
باغبانها,121.14,121.76
بودند.,121.76,122.12
مستتیل,122.5,123.06
شکل,123.06,123.36
و,123.36,123.44
صاف.,123.44,123.72
به,124.22,124.4
طوری,124.4,124.62
که,124.62,124.74
دستها,124.74,125.14
و,125.14,125.24
پاهایشان,125.24,125.86
در,125.86,126.38
چهار,126.38,126.68
گوشه,126.68,127.02
ها,127.02,127.14
قرار,127.14,127.4
داشت.,127.4,127.76
سپس,128.26,128.76
ده,128.76,129.06
نفر,129.06,129.34
از,129.34,129.5
درباریان,129.5,130.04
ظاهر,130.04,130.4
شدند.,130.4,130.76
این,131.2,131.4
افراد,131.4,131.84
سراب,131.84,132.26
ها,132.26,132.38
به,132.38,132.5
علماس,132.5,132.86
آراسته,132.86,133.32
بودند,133.32,133.58
و,133.58,133.94
دوتا,133.94,134.24
دوتا,134.24,134.64
مثل,134.64,135.02
سربازان,135.02,135.56
راه,135.56,135.76
می,135.76,135.88
رفتند.,135.88,136.24
پس,137.12,137.34
از,137.34,137.48
آنها,137.48,137.8
بچه,137.8,138.2
های,138.2,138.38
خانواده,138.38,138.88
سلطنتی,138.88,139.46
رسیدند.,139.46,139.96
تداده,140.4,140.82
آنها,140.82,141.06
به,141.06,141.2
ده,141.2,141.4
نفر,141.4,141.72
می,141.72,141.86
رسید,141.86,142.22
و,142.22,142.56
بچه,142.56,142.86
های,142.86,143.04
کچلو,143.04,143.48
در,143.48,144.04
حالی,144.04,144.26
که,144.26,144.34
دوتا,144.34,144.6
دوتا,144.6,144.84
دست,144.84,145.1
یکدیگر,145.1,145.58
را,145.58,145.7
گرفته,145.7,146.08
بودند,146.08,146.36
جست,146.36,146.94
و,146.94,147.08
خیز,147.08,147.26
کنان,147.26,147.54
می,147.54,147.68
آمدند.,147.68,148.16
روی,148.56,148.76
لباس,148.76,149.12
آنها,149.12,149.44
قلب,149.44,149.74
کشیده,149.74,150.16
شده,150.16,150.38
بود.,150.38,150.56
پشت,151.04,151.36
سر,151.36,151.62
آنها,151.62,152.1
مهمانان,152.1,153.46
از,153.46,153.6
راه,153.6,153.78
رسیدند,153.78,154.3
که,154.3,154.76
بیشترشان,154.76,155.4
پادشان,155.4,156.02
و,156.02,156.16
ملکه,156.16,156.6
ها,156.6,156.68
بودند,156.68,157.04
و,157.46,157.64
آلیس,157.64,157.96
توانست,157.96,158.48
خرگوش,158.48,158.9
سپیدرنگ,158.9,159.5
را,159.5,159.64
در,159.64,159.8
میان,159.8,160.02
آنها,160.02,160.3
شناسایی,160.3,160.86
نماید.,160.86,161.26
خرگوش,161.82,162.24
به,162.24,162.38
حالتی,162.38,162.76
شتاب,162.76,163.04
زده,163.04,163.3
و,163.3,163.4
عصبی,163.4,163.78
گفتگو,163.78,164.18
می,164.18,164.32
کرد,164.32,164.64
و,164.64,165.2
بر,165.2,165.42
سر,165.42,165.64
هر,165.64,165.86
نکتهی,165.86,166.24
که,166.24,166.34
گفتمی,166.34,166.82
شد,166.82,166.98
می,166.98,167.14
خندید.,167.14,167.6
خرگوش,168.06,168.56
از,168.56,168.76
کنار,168.76,169.04
آلیس,169.04,169.4
عبور,169.4,169.68
کرد,169.68,170.06
بدونان,170.06,170.56
که,170.56,170.68
توجهی,170.68,171.24
به,171.24,171.34
اون,171.34,171.44
براماید.,171.44,172.0
پس,172.66,172.9
از,172.9,173.08
آن,173.08,173.26
تاج,173.26,173.78
پادشان,173.78,174.32
را,174.32,174.5
که,174.5,174.68
روی,174.68,174.84
یک,174.84,174.98
کوسن,174.98,175.34
سرخ,175.34,175.72
رنگ,175.72,175.9
قرار,175.9,176.18
داشت,176.18,176.42
آوردند,176.42,176.87
و,176.87,177.38
در,177.38,177.56
انتهای,177.56,177.92
این,177.92,178.08
گروه,178.08,178.4
پادشان,178.4,179.14
و,179.14,179.22
ملکه,179.22,179.66
نمایان,179.66,180.16
شدند.,180.16,180.5
آلیس,181.22,181.56
در,181.56,181.7
این,181.7,181.8
فکر,181.8,182.14
بود,182.14,182.34
که,182.34,182.8
آیا,182.8,183.06
اون,183.06,183.22
هم,183.22,183.4
باید,183.4,183.68
مثل,183.68,183.92
آن,183.92,184.06
سباقبان,184.06,184.62
به,184.62,184.78
خاک,184.78,185.02
بیافتد,185.02,185.44
یا,185.44,185.62
خیر,185.62,185.96
اما,186.42,186.66
به,186.66,186.82
یادش,186.82,187.14
نیامد,187.14,187.52
که,187.52,187.68
چنین,187.68,187.92
مقراراتی,187.92,188.56
وجود,188.56,188.88
داشته,188.88,189.12
باشد.,189.12,189.52
بنابراین,189.9,190.48
در,190.48,190.7
همون,190.7,190.98
جایی,190.98,191.22
که,191.22,191.32
قرار,191.32,191.56
داشت,191.56,191.94
ایستاد,191.94,192.36
و,192.36,192.44
منتظر,192.44,192.92
ماند.,192.92,193.28
حنگامی,193.9,194.32
که,194.32,194.44
گروه,194.44,194.78
از,194.78,194.96
راه,194.96,195.16
رسیده,195.16,195.56
به,195.56,195.66
مقابل,195.66,196.1
آلیس,196.1,196.5
رسیدن,196.5,196.94
همگی,197.34,197.72
توقف,197.72,198.18
کرده,198.18,198.6
و,198.6,198.7
به,198.7,198.82
اون,198.82,198.92
نگاه,198.92,199.22
کردن,199.22,199.64
و,199.98,200.14
ملک,200.14,200.46
بلنه,200.46,200.96
تندی,200.96,201.28
از,201.28,201.42
پیشگار,201.42,201.8
خود,201.8,202.04
پرسید,202.04,202.5
این,202.9,203.14
کیست؟,203.14,203.88
و,203.88,204.02
پیشگار,204.02,204.44
هم,204.44,204.56
در,204.56,204.72
پاسخه,204.72,205.16
او,205.16,205.22
تبصومی,205.22,205.82
نمود,205.82,206.06
و,206.06,206.14
تضیم,206.14,206.52
کرد.,206.52,206.82
ملک,207.26,207.64
سرش,207.64,208.0
رو,208.0,208.16
با,208.16,208.3
بی,208.3,208.46
حسلگی,208.46,208.92
تکان,208.92,209.26
داد,209.26,209.42
و,209.42,209.5
گفت,209.5,210.02
سباکمقس,210.04,210.94
و,211.34,211.5
در,211.5,211.66
حالی,211.66,211.86
که,211.86,211.98
صورتش,211.98,212.36
را,212.36,212.52
به,212.52,212.64
طرف,212.64,212.86
آلیس,212.86,213.22
برمی,213.22,213.56
گردن,213.56,213.86
پرسید,213.86,214.36
ای,214.72,214.92
کودک,214.92,215.36
اسمت,215.36,215.88
چیست؟,215.88,216.4
آلیس,216.92,217.24
با,217.24,217.42
لحن,217.42,217.62
بسیار,217.62,218.0
معدبانهی,218.0,218.68
پاسخ,218.68,219.02
داد,219.02,219.24
اولیا,219.72,220.12
حضرت,220.12,220.52
اسم,220.52,221.08
من,221.08,221.24
آلیس,221.24,221.62
است,221.62,221.86
و,222.24,222.4
سپس,222.4,222.72
از,222.72,222.9
خودش,222.9,223.14
پرسید,223.14,223.54
چرا,223.54,224.08
آنها,224.08,224.36
یک,224.36,224.54
بست,224.54,224.82
ورق,224.82,225.16
بازی,225.16,225.6
هستن؟,225.6,226.12
بنابراین,226.34,226.92
من,226.92,227.08
نباید,227.08,227.46
از,227.46,227.6
آنها,227.6,227.84
بترسم.,227.84,228.42
ملک,229.02,229.4
در,229.4,229.64
حالی,229.64,229.86
که,229.86,229.98
به,229.98,230.06
آن,230.06,230.22
سمرد,230.22,230.56
باقبان,230.56,231.09
که,231.09,231.3
هنوز,231.3,231.62
هم,231.62,231.78
روی,231.78,231.94
زمین,231.94,232.28
دراز,232.28,232.54
کشیده,232.54,232.94
بودن,232.94,233.24
نگاه,233.24,233.62
می,233.62,233.74
کرد,233.74,234.04
پرسید,234.04,234.56
این,235.04,235.26
ها,235.26,235.4
چه,235.4,235.56
کسانی,235.56,236.0
هستند؟,236.0,236.52
آن,236.96,237.16
سباقبان,237.16,237.74
با,237.74,237.98
صورت,237.98,238.24
به,238.24,238.4
خاک,238.4,238.62
افتاده,238.62,238.98
بودند,238.98,239.32
و,239.54,239.72
نشانه,239.72,240.16
های,240.16,240.32
پشت,240.32,240.62
آنها,240.62,240.96
همانند,240.96,241.8
نشانه,241.8,242.3
های,242.3,242.48
بقیه,242.48,242.86
افراد,242.86,243.3
بود,243.3,243.48
بنابراین,243.88,244.42
ملک,244.42,244.74
نمی,244.74,245.02
دانست,245.02,245.34
که,245.34,245.48
آیا,245.48,245.66
آنها,245.66,245.94
باقبان,245.94,246.4
هستند,246.4,246.78
یا,247.1,247.32
سرباز,247.32,247.86
یا,247.86,248.3
افراد,248.3,248.66
دربار,248.66,249.15
یا,249.15,249.6
سه,249.6,249.78
تا,249.78,249.88
از,249.88,250.0
فرزندان,250.0,250.56
او,250.56,250.74
آلیس,251.54,251.88
با,251.88,252.0
شحمت,252.0,252.4
هیرتنگیزی,252.4,253.16
پاسخ,253.16,253.56
داد,253.56,253.74
من,254.08,254.28
از,254.28,254.42
کجا,254.42,254.68
بدانم؟,254.68,255.32
این,255.5,255.62
چیزها,255.62,255.92
به,255.92,256.06
من,256.06,256.18
ارتباطی,256.18,256.74
ندارد,256.74,257.24
صورت,257.92,258.28
مرکع,258.28,258.76
از,258.76,258.94
شدت,258.94,259.24
خشم,259.24,259.72
گلگون,259.72,260.12
رنگ,260.12,260.38
شد,260.38,260.51
و,260.51,260.66
همانند,260.66,261.1
حیوان,261.1,261.52
درندهی,261.52,262.08
فریاد,262.08,262.44
کشید,262.44,262.86
سرش,263.16,263.54
را,263.54,263.64
از,263.64,263.76
بدنش,263.76,264.14
جدا,264.14,264.4
کنید,264.4,264.84
گردن,264.94,265.38
بزنید,265.38,265.92
