text,start,end
cabeza.,121.4,121.72
Así,122.32,122.6
"que,",122.6,122.88
como,123.08,123.28
"ve,",123.28,123.5
"señorita,",123.72,124.34
hacemos,125.06,125.4
lo,125.4,125.64
que,125.64,125.76
podemos,125.76,126.16
antes,126.16,126.84
de,126.84,127.04
que,127.04,127.16
llegue,127.16,127.58
para...,127.58,128.36
En,129.32,129.56
ese,129.56,129.72
"momento,",129.72,130.12
el,130.7,130.86
"Cinco,",130.86,131.26
que,131.44,131.7
había,131.7,131.84
estado,131.84,132.08
mirando,132.08,132.54
con,132.54,132.76
inquietud,132.76,133.36
hacia,133.36,133.94
el,133.94,134.14
otro,134.14,134.38
lado,134.38,134.58
del,134.58,134.78
"jardín,",134.78,135.26
"gritó,",135.36,135.88
¡La,136.24,136.44
reina!,136.44,136.8
¡La,137.02,137.26
reina!,137.26,137.6
¡La,137.92,138.28
reina!,138.28,138.64
Y,139.5,139.66
los,139.66,139.82
tres,139.82,140.12
jardineros,140.12,140.82
se,140.82,141.08
echaron,141.08,141.44
instantáneamente,141.44,142.5
al,142.5,143.14
suelo,143.14,143.44
boca,143.44,143.68
abajo.,143.68,143.98
Sollo,145.0,145.34
un,145.34,145.58
rumor,145.58,145.92
de,145.92,146.14
numerosos,146.14,146.56
"pasos,",146.56,147.16
y,147.44,147.68
Alicia,147.68,148.04
se,148.04,148.3
volvió,148.3,148.66
a,148.66,148.78
mirar,148.78,149.2
deseosa,149.2,149.94
de,149.94,150.3
ver,150.3,150.52
a,150.52,150.72
la,150.72,150.84
reina.,150.84,151.14
Primero,152.44,153.0
llegaron,153.0,153.58
diez,153.58,153.88
"soldados,",153.88,154.5
portando,154.86,155.28
clavas.,155.28,155.48
Tenían,156.42,156.76
la,156.76,156.92
misma,156.92,157.42
forma,157.42,157.78
que,157.78,157.96
los,157.96,158.12
"jardineros,",158.12,158.84
plana,159.26,159.74
y,159.74,159.88
"rectangular,",159.88,160.36
con,160.88,161.22
las,161.22,161.42
manos,161.42,161.78
y,161.78,162.08
los,162.08,162.26
pies,162.26,162.46
en,162.46,162.62
las,162.62,162.74
esquinas.,162.74,163.16
A,163.84,164.02
"continuación,",164.02,164.8
les,165.18,165.32
seguían,165.32,165.7
diez,165.7,166.14
"cortesanos,",166.14,166.88
todos,167.4,167.8
adornados,167.8,168.6
con,168.6,168.86
diamantes.,168.86,169.3
Marchaban,170.02,170.54
de,170.54,170.74
dos,170.74,170.98
en,170.98,171.14
"dos,",171.14,171.52
igual,171.76,171.98
que,171.98,172.16
los,172.16,172.32
soldados.,172.32,172.48
Detrás,173.84,174.24
de,174.24,174.42
ellos,174.42,174.78
venían,174.78,175.32
los,175.32,175.48
infantes,175.48,175.5
reales.,175.5,175.52
Eran,177.0,177.32
"diez,",177.32,177.68
y,177.88,178.2
las,178.2,178.36
criaturas,178.36,178.94
iban,178.94,179.36
saltando,179.36,179.9
"alegremente,",179.9,180.72
cogidas,181.14,181.62
de,181.62,181.78
la,181.78,181.9
mano,181.9,182.2
por,182.2,182.64
"parejas,",182.64,183.3
todos,183.5,184.1
adornados,184.1,184.78
con,184.78,184.96
corazones.,184.96,185.48
Después,186.96,187.58
venían,187.58,188.28
los,188.28,188.44
"invitados,",188.44,189.04
reyes,189.62,190.04
y,190.04,190.24
reinas,190.24,190.62
en,190.62,190.72
su,190.72,190.84
"mayoría,",190.84,191.28
entre,191.96,192.26
los,192.26,192.5
que,192.5,192.64
Alicia,192.64,192.98
reconoció,192.98,193.68
el,193.68,194.1
conejo,194.1,194.44
blanco.,194.44,194.48
Hablaba,195.76,196.12
de,196.12,196.26
manera,196.26,196.52
nerviosa,196.52,197.16
y,197.16,197.56
"atropellada,",197.56,198.38
y,199.04,199.2
sonreía,199.2,199.76
a,199.76,200.1
cuanto,200.1,200.42
le,200.42,200.6
"decían,",200.6,201.06
y,201.5,201.66
pasó,201.66,202.0
sin,202.0,202.36
reparar,202.36,202.84
en,202.84,203.24
ella.,203.24,203.52
A,204.5,204.8
"continuación,",204.8,205.58
marchaba,206.26,206.76
la,206.76,206.98
jota,206.98,207.34
de,207.34,207.52
"corazones,",207.52,208.14
llevando,208.84,209.28
la,209.28,209.46
corona,209.46,209.8
del,209.8,210.04
rey,210.04,210.38
sobre,210.38,210.62
un,210.62,210.78
cojín,210.78,211.16
de,211.16,211.32
terciopelo,211.32,211.88
rojo.,211.88,212.38
Y,212.86,213.12
al,213.12,213.24
final,213.24,213.74
de,213.74,214.16
este,214.16,214.26
brillante,214.26,214.7
"cortejo,",214.7,215.38
iban...,215.54,216.1
¡y,216.1,216.78
la,216.78,216.9
reina,216.9,217.18
de,217.18,217.38
corazones!,217.38,217.92
Alicia,219.2,219.68
no,219.68,220.32
sabía,220.32,220.76
si,220.76,221.04
tumbarse,221.04,221.52
boca,221.52,221.78
"abajo,",221.78,222.12
como,222.32,222.92
los,222.92,223.1
tres,223.1,223.3
"jardineros,",223.3,224.1
pero,224.52,224.8
no,224.8,225.0
recordaba,225.0,225.76
haber,225.76,226.28
oído,226.28,226.7
hablar,226.7,227.4
de,227.4,227.8
semejante,227.8,228.38
norma,228.38,228.94
en,228.94,229.14
los,229.14,229.28
desfiles.,229.28,229.82
Y,230.6,230.8
"además,",230.8,231.24
¿de,231.86,232.02
qué,232.02,232.14
servirá,232.14,232.72
hacer,232.72,233.18
un,233.18,233.34
desfile?,233.34,233.76
pensó.,234.04,234.82
Si,235.2,235.4
la,235.4,235.54
gente,235.54,235.84
tuviera,235.84,236.28
que,236.28,236.46
tumbarse,236.46,236.88
boca,236.88,237.14
abajo,237.14,237.44
y,237.44,237.8
no,237.8,237.94
pudiese,237.94,238.28
verlo.,238.28,238.74
Así,239.74,239.98
que,239.98,240.12
se,240.12,240.26
quedó,240.26,240.58
de,240.58,240.74
pie,240.74,241.0
y,241.0,241.5
esperó.,241.5,241.94
Cuando,242.56,242.84
la,242.84,243.02
comitiva,243.02,243.68
llegó,243.68,244.28
a,244.28,244.48
la,244.48,244.56
altura,244.56,244.82
de,244.82,244.98
"Alicia,",244.98,245.4
se,246.06,246.24
detuvieron,246.24,246.74
todos,246.74,247.26
y,247.26,247.82
se,247.82,247.96
quedaron,247.96,248.3
mirándola.,248.3,248.86
Y,249.72,249.88
dijo,249.88,250.04
la,250.04,250.18
reina,250.18,250.44
con,250.44,250.68
"severidad,",250.68,251.28
¿Quién,251.76,252.58
es,252.58,252.92
esta?,252.92,253.24
Se,254.16,254.36
lo,254.36,254.5
preguntó,254.5,255.14
a,255.14,255.38
la,255.38,255.48
jota,255.48,255.78
de,255.78,255.96
"corazones,",255.96,256.48
que,257.0,257.16
se,257.16,257.28
limitó,257.28,257.8
a,257.8,258.02
hacer,258.02,258.42
una,258.42,258.68
reverencia,258.68,259.28
y,259.28,259.92
sonreír,259.92,260.38
por,260.38,260.64
toda,260.64,260.94
respuesta.,260.94,261.46
¡Idiota!,262.46,263.14
dijo,263.52,263.76
la,263.76,263.94
"reina,",263.94,264.3
sacudiendo,264.82,265.42
la,265.42,265.58
cabeza,265.58,265.96
con,265.96,266.3
impaciencia.,266.3,266.96
Y,267.64,267.84
volviéndose,267.84,268.36
a,268.36,268.62
"Alicia,",268.62,269.04
preguntó,269.42,270.16
otra,270.16,270.64
"vez,",270.64,270.98
¿Cómo,271.38,271.96
te,271.96,272.12
"llamas,",272.12,272.64
niña?,272.84,273.08
Me,274.14,274.38
llamo,274.38,274.6
"Alicia,",274.6,275.02
"majestad,",275.3,275.96
dijo,276.76,277.06
Alicia,277.06,277.48
con,277.48,277.92
mucha,277.92,278.24
"educación,",278.24,278.82
pero,279.66,279.82
añadió,279.82,280.34
para,280.34,280.58
sus,280.58,280.78
"adentros,",280.78,281.42
"vaya,",282.06,282.36
en,283.06,283.24
realidad,283.24,283.58
no,283.58,284.14
son,284.14,284.46
más,284.46,284.86
que,284.86,285.08
un,285.08,285.26
mazo,285.26,285.64
de,285.64,285.8
cartas.,285.8,286.24
No,286.82,287.04
tengo,287.04,287.3
por,287.3,287.54
qué,287.54,287.7
tenerles,287.7,288.16
miedo.,288.16,288.4
¿Y,289.76,289.94
quiénes,289.94,290.38
son,290.38,290.64
esos?,290.64,291.28
dijo,291.62,292.1
la,292.1,292.3
"reina,",292.3,292.64
señalando,293.62,294.1
a,294.1,294.2
los,294.2,294.34
tres,294.34,294.6
jardineros,294.6,295.28
que,295.28,295.76
estaban,295.76,296.02
tumbados,296.02,296.74
alrededor,296.74,297.18
del,297.18,297.54
rosal.,297.54,297.98
"Pues,",298.5,298.84
como,299.04,299.26
estaban,299.26,299.54
boca,299.54,299.8
abajo,299.8,300.16
y,300.16,300.9
el,300.9,301.0
dibujo,301.0,301.34
de,301.34,301.46
sus,301.46,301.6
espaldas,301.6,302.2
era,302.2,302.46
igual,302.46,302.8
que,302.8,303.06
el,303.06,303.16
resto,303.16,303.38
de,303.38,303.54
la,303.54,303.64
"baraja,",303.64,304.02
no,304.54,304.86
podía,304.86,305.18
saber,305.18,305.6
si,305.6,306.12
eran,306.12,306.3
"jardineros,",306.3,307.02
"soldados,",307.38,308.04
cortesanos,308.6,309.28
o,309.28,310.02
tres,310.02,310.3
de,310.3,310.44
sus,310.44,310.58
propios,310.58,310.92
hijos.,310.92,311.22
¿Cómo,312.02,312.34
voy,312.34,312.58
a,312.58,312.7
saberlo,312.7,313.12
yo?,313.12,313.44
dijo,313.68,314.2
"Alicia,",314.2,314.64
sorprendida,315.36,315.86
de,315.86,316.0
su,316.0,316.12
propio,316.12,316.42
valor.,316.42,316.84
Eso,317.72,318.02
no,318.02,318.34
es,318.34,318.56
asunto,318.56,318.84
mío.,318.84,319.4
La,320.48,320.68
reina,320.68,321.0
se,321.0,321.2
puso,321.2,321.46
congestionada,321.46,322.38
de,322.38,322.56
furia,322.56,322.96
"y,",322.96,323.66
tras,324.06,324.64
lanzarle,324.64,325.36
una,325.36,325.78
mirada,325.78,326.26
"felina,",326.26,326.78
empezó,327.38,327.86
a,327.86,328.06
"gritar,",328.06,328.52
¡Que,328.96,329.26
le,329.26,329.4
corten,329.4,329.78
la,329.78,329.9
cabeza!,329.9,330.3
¡Que,330.74,331.16
le,331.16,331.3
corten!,331.3,331.84
¡Qué,332.72,332.94
tontería!,332.94,333.6
dijo,333.82,334.06
"Alicia,",334.06,334.54
con,335.0,335.16
voz,335.16,335.44
alta,335.44,335.98
y,335.98,336.28
"decidida,",336.28,336.82
y,337.32,337.64
la,337.64,337.76
reina,337.76,338.1
se,338.1,338.34
quedó,338.34,338.74
callada.,338.74,339.32
