text,start,end
gribējās,125.32,125.9
redzēt,125.9,126.24
karalieni.,126.24,126.84
Papriekš,127.28,127.92
nāca,127.92,128.24
desmit,128.24,128.7
karēvi,128.7,129.2
ar,129.2,129.4
pīkiem,129.4,129.86
pār,129.86,130.08
plecu.,130.08,130.56
Tie,130.94,131.14
izskatījās,131.14,131.8
tādu,131.8,132.08
paši,132.08,132.46
kā,132.46,132.6
dārznieki.,132.6,133.2
"Plakani,",133.6,134.18
"garani,",134.54,134.88
taisni,134.96,135.36
"stūri,",135.36,135.78
kuriem,136.08,136.38
stūros,136.38,136.86
novietotas,136.86,137.56
rokas,137.56,137.94
un,137.94,138.1
kājas.,138.1,138.68
Aiz,139.98,140.32
"tiem,",140.32,140.76
tāpat,140.82,141.56
kā,141.56,141.74
"karēvji,",141.74,142.38
pa,142.66,142.84
pāriem,142.84,143.28
soļoja,143.28,143.8
desmit,143.8,144.24
"galmenieki,",144.24,144.98
kas,145.34,145.56
bija,145.56,145.82
izrotājušies,145.82,146.68
viscauri,146.68,147.32
ar,147.32,147.46
kārava,147.46,147.88
krustiem.,147.88,148.44
Aiz,149.2,149.46
galmeniekiem,149.46,150.16
sekoja,150.16,150.64
karaļa,150.64,151.06
"bērni,",151.06,151.58
arī,151.6,152.08
desmit.,152.08,152.66
Mazie,153.14,153.54
draiskuļi,153.54,154.22
pa,154.22,154.34
pāriem,154.34,154.76
rokās,154.76,155.2
saķēršies,155.2,155.92
gāja,155.92,156.3
jauki,156.3,156.72
lēkādām.,156.72,157.44
Viņi,158.08,158.38
visi,158.38,158.76
bija,158.76,158.96
izpušķoti,158.96,159.7
ar,159.7,159.9
kārava,159.9,160.4
zīmē.,160.4,160.86
Tad,161.6,161.82
nāca,161.82,162.2
"viesi,",162.2,162.76
galvenokārt,163.06,163.86
kungi,163.86,164.3
un,164.3,164.48
"dāmas,",164.48,164.98
un,165.14,165.54
viesu,165.54,165.9
vidū,165.9,166.26
Alises,166.26,166.48
pazina,166.48,166.88
balto,166.88,167.28
trusi.,167.28,167.72
"Truses,",168.44,168.9
satraukts,169.06,169.54
bez,169.54,169.68
"mitas,",169.68,170.08
runāja,170.12,170.54
un,170.54,170.7
smaidīja,170.7,171.24
par,171.24,171.38
"visu,",171.38,171.88
ko,172.2,172.34
vienkārts,172.34,172.78
pateica.,172.78,173.36
Viņš,173.96,174.2
pagāja,174.2,174.58
Alisei,174.58,175.02
"garām,",175.02,175.34
viņu,175.38,175.58
neievērojot.,175.58,176.5
Nākamais,176.98,177.62
gājienā,177.62,178.14
bija,178.14,178.32
kārava,178.32,178.8
"kalps,",178.8,179.26
uz,179.64,179.82
rožēnu,179.82,180.34
samtas,180.34,180.78
pilvenetas,180.78,181.4
nesa,181.4,181.74
karaļa,181.74,182.18
"kroni,",182.18,182.6
un,182.6,183.16
šīs,183.16,183.42
lepnās,183.42,183.88
procesīs,183.88,184.52
beigās,184.52,185.02
soļoja,185.02,185.52
karalas,185.52,185.98
un,185.98,186.14
"karaliena,",186.14,187.1
kārava,187.14,187.62
kungs,187.62,188.0
un,188.0,188.46
kārava,188.46,188.92
dāma.,188.92,189.42
Alisa,191.32,191.72
"nezināja,",191.72,192.4
vai,192.64,192.8
arī,192.8,193.06
viņai,193.06,193.38
tāpat,193.38,193.72
kā,193.72,193.92
trim,193.92,194.1
dārzniekiem,194.1,194.8
būtu,194.8,195.06
jāmetas,195.06,195.54
gašļaukus,195.54,196.14
ar,196.14,196.3
seju,196.3,196.58
pret,196.58,196.8
zemi,196.8,197.08
vai,197.08,197.26
ne.,197.26,197.52
Viņa,198.2,198.48
nevarēja,198.48,198.88
"atcerēties,",198.88,199.44
ka,199.56,199.64
būtu,199.64,199.88
kaut,199.88,200.08
ko,200.08,200.24
dzirdējis,200.24,200.76
par,200.76,200.92
šādu,200.92,201.24
likumu,201.24,201.66
gājienu,201.66,202.22
"laikā,",202.22,202.56
jo,202.56,203.22
kāda,203.22,203.52
nozīme,203.52,204.0
būtu,204.0,204.32
"gājienam,",204.32,204.96
ja,205.26,205.4
cilvēkiem,205.4,205.98
vajadzētu,205.98,206.42
gulēt,206.42,206.8
ar,206.8,206.94
seju,206.94,207.22
pret,207.22,207.42
"zemi,",207.42,207.8
un,208.24,208.36
viņa,208.36,208.56
neko,208.56,208.86
neredzētu?,208.86,209.56
Tāpat,210.24,210.72
Alisa,210.72,211.16
"stāvēja,",211.16,211.68
kur,211.76,211.84
stāvējas,211.84,212.44
un,212.44,212.58
gaidīja.,212.58,213.1
Kad,213.96,214.18
gājiens,214.18,214.68
nonāca,214.68,215.12
līdz,215.12,215.32
"Alisei,",215.32,215.86
visi,216.18,216.48
apstājās,216.48,217.1
un,217.1,217.24
skatījās,217.24,217.82
uz,217.82,217.98
viņu.,217.98,218.26
—,219.0,219.12
Kas,219.12,219.28
tā,219.28,219.48
tāda,219.48,219.8
ir?,219.8,220.12
—,220.48,220.78
Karaliene,220.78,221.2
barigi,221.2,221.56
noprasīja,221.56,222.18
kārava,222.18,222.6
"kalpam,",222.6,223.06
kurš,223.42,223.64
tikai,223.64,223.9
palocījies,223.9,224.6
un,224.6,224.74
atbildas,224.74,225.14
vietā,225.14,225.46
pasmaidī.,225.46,226.14
—,226.7,226.92
Stulberis!,226.92,227.72
—,228.22,228.36
Karaliene,228.36,228.76
iesaucās,228.76,229.4
vīzdagunīgi,229.4,230.06
atmazdama,230.06,230.54
galvu,230.54,231.0
un,231.0,231.46
pagriezusies,231.46,232.1
pret,232.1,232.28
Alisi,232.28,232.66
jautāja.,232.66,233.17
—,233.17,233.7
"Bērns,",233.7,234.1
kā,234.64,234.9
tevi,234.9,235.16
sauc?,235.16,235.5
—,236.74,236.84
Ar,236.84,236.98
jūsu,236.98,237.32
atļauju,237.32,237.94
augstība.,237.94,238.72
Mans,238.94,239.16
fārts,239.16,239.5
ir,239.5,239.64
Alisa.,239.64,240.14
Alisa,240.92,241.42
ļoti,241.42,241.72
godbīgi,241.72,242.34
"atbildēja,",242.34,243.06
bet,243.22,243.44
pie,243.44,243.58
sevis,243.58,243.94
noteica.,243.94,244.46
Galv,244.8,245.14
galā,245.14,245.54
tās,245.54,246.32
taču,246.32,246.56
spēļu,246.56,246.96
kārtis,246.96,247.4
vien,247.4,247.6
ir.,247.6,247.84
Kas,248.2,248.5
man,248.5,248.68
ko,248.68,248.86
bīties?,248.86,249.38
—,250.2,250.34
Un,250.34,250.42
kas,250.42,250.56
tie,250.56,250.78
tāda,250.78,251.16
ir?,251.16,251.46
—,251.86,251.98
Karaliene,251.98,252.42
jautāja,252.42,252.92
norādot,252.92,253.42
uz,253.42,253.58
trim,253.58,253.8
"dārzniekiem,",253.8,254.44
kas,254.52,254.64
gulēja,254.64,255.06
zem,255.06,255.24
rožu,255.24,255.62
koka.,255.62,256.0
Tā,256.62,256.84
kā,256.84,256.98
tie,256.98,257.2
gulēja,257.2,257.66
ar,257.66,257.82
seju,257.82,258.12
uz,258.12,258.24
leju,258.24,258.64
un,258.64,259.06
uz,259.06,259.2
muguris,259.2,259.66
"rakst,",259.66,260.14
bija,260.46,260.68
tāds,260.68,260.94
pats,260.94,261.18
kā,261.18,261.32
visām,261.32,261.62
citām,261.62,261.98
"kārtīm,",261.98,262.86
Karaliene,262.86,263.38
nevarēja,263.38,263.82
"noteikt,",263.82,264.3
vai,264.54,264.72
tie,264.72,264.86
ir,264.86,264.98
"dārznieki,",264.98,265.62
vai,265.74,265.88
"karēļi,",265.88,266.48
vai,266.54,266.66
"galvenieki,",266.66,267.38
vai,267.7,267.84
trīs,267.84,268.14
no,268.14,268.26
viņas,268.26,268.48
bērniem.,268.48,269.0
—,269.9,269.96
Kā,269.96,270.16
lai,270.16,270.32
es,270.32,270.46
to,270.46,270.64
zinu?,270.64,271.06
—,271.3,271.36
Alisa,271.36,271.72
sacīja,271.72,272.2
brīnīdamās,272.2,272.92
par,272.92,273.06
savu,273.06,273.32
drosmi.,273.32,274.12
—,274.24,274.34
Man,274.34,274.44
ar,274.44,274.62
tiem,274.62,274.92
nav,274.92,275.04
nekādas,275.04,275.5
daļas.,275.5,275.96
—,276.4,276.6
Karaliene,276.6,276.96
"seja,",276.96,277.4
kļuvas,277.44,277.74
sarkana,277.74,278.2
no,278.2,278.36
dusmām.,278.36,278.86
Un,279.2,279.36
kā,279.36,279.52
plēsīgs,279.52,280.1
zērs,280.1,280.68
kādu,280.68,280.96
brīdi,280.96,281.28
noraudzīsies,281.28,282.04
uz,282.04,282.2
"Alisi,",282.2,282.62
viņa,282.9,283.1
iekliedzās.,283.1,283.76
Galvu,284.22,284.68
viņai,284.68,284.96
nost.,284.96,285.32
Galvu,285.74,286.32
nost.,286.32,286.7
