text,start,end
அவர்கள்,149.5,150.04
வருவதற்கும்,150.04,150.88
முன்பே,150.88,151.32
இந்த,151.7,152.04
நல்ல,152.04,152.44
காரியத்தை,152.44,153.12
செய்கிறோம்.,153.12,153.92
தோட்டத்தின்,154.12,154.96
வெளியே,154.96,155.48
பார்வையாளையோ,155.48,156.8
உளாவிக்கொண்டு,156.82,157.86
இருந்தால்,157.86,158.36
ஐந்து,158.36,158.92
ராணி,159.26,159.78
ராணி,159.78,160.34
என்று,160.34,160.7
சப்தம்,160.7,161.18
விட்டான்.,161.18,161.6
உடனே,161.64,162.2
மூன்று,162.2,163.14
தோட்டக்காரர்களும்,163.14,164.34
தங்கள்,164.34,164.88
முகத்தை,164.88,165.46
எந்தவித,165.46,166.22
பாவணைக்கும்,166.22,167.52
உட்படுத்தாமல்,167.52,168.72
நிலைக்குத்தி,168.72,169.86
நின்றனர்.,169.86,170.8
பலரது,170.98,171.74
கடிக்காலடி,171.74,172.76
சத்தம்,172.76,173.24
கேட்கவே,173.24,173.9
அவைகளை,173.98,174.68
ஆளிசும்,174.68,175.44
கூர்ந்து,175.44,175.98
ராணியைப்,175.98,176.66
பார்க்கும்,176.66,177.2
ஆர்வத்தில்,177.2,177.76
இருந்தாள்.,177.76,178.36
முதலில்,178.68,179.34
பத்து,179.34,179.8
வீரர்கள்,179.8,180.34
கைத்தண்டுகளை,180.34,181.28
ஏந்தியவாரும்,181.28,182.16
வந்தார்கள்.,182.16,182.82
அவர்கள்,183.18,183.8
அனைவருமே,183.8,184.62
அந்த,184.7,185.06
மூன்று,185.06,185.64
தோட்டக்காரர்கள்,185.64,186.66
போலவே,186.66,187.18
தட்டையாகும்,187.24,188.64
நீல,188.64,189.04
சத்ர,189.04,189.48
வடிவத்துடன்,189.48,190.32
இருந்தார்கள்.,190.32,191.18
அந்த,191.48,191.98
நீல,191.98,192.46
சத்ர,192.46,192.84
வடிவத்தின்,192.84,193.84
முணங்குகளில்,193.84,194.88
அவர்களின்,195.1,195.92
கைகளும்,195.92,196.56
கால்களும்,196.56,197.3
பொறுந்திருந்தன.,197.3,198.3
அவர்களுக்கு,198.84,199.84
அடுத்ததாக,199.84,200.71
பத்து,200.71,201.5
அரசவேயினர்களும்,201.5,203.48
வந்தார்கள்.,203.48,204.25
அவர்கள்,204.25,204.94
வயிற,204.94,205.46
ஆபரணம்,205.46,206.76
தரித்து,206.76,207.28
வீரர்களைப்,207.28,208.1
போலவே,208.1,208.58
ஒருவர்,208.7,209.34
இருவராக,209.34,210.12
அனிவகத்து,210.12,211.84
வந்தன.,211.84,212.26
அவர்களுக்கு,212.74,213.72
அடுத்ததாக,213.72,214.58
அரச,214.7,215.12
குடும்பத்து,215.12,215.98
குழந்தைகள்,215.98,216.76
வந்தார்கள்.,216.76,217.5
அவர்களும்,217.76,218.5
பத்து,218.5,219.08
பேர்,219.08,219.5
அதில்,219.5,219.96
இருக்கும்,219.96,220.54
பிஞ்சு,220.54,221.02
மழல்களை,221.02,221.86
துள்ளிப்,222.2,222.74
புதித்து,222.74,223.2
ஆனந்தத்துடன்,223.2,224.1
வந்துகொண்டிருந்தன.,224.1,225.14
அடுத்ததாக,225.58,226.44
ராஜாகளும்,227.24,228.26
ராணிகளும்,228.26,229.12
அவர்களோடே,229.12,230.0
வெள்ளை,230.0,230.54
முயலும்,230.54,231.46
வந்ததை,231.46,232.14
ஆலிஸ்,232.14,232.8
கண்டுகொண்டாள்.,232.8,234.06
அது,234.12,234.6
உணர்ச்சி,234.6,235.3
வசப்பட்ட,235.3,236.0
நிலையில்,236.0,236.64
பதற்றத்துடனே,236.64,237.9
ஏதோ,237.9,238.36
பேசிக்கொண்டே,238.36,239.42
இருந்தது.,239.42,240.1
ஆலிஸை,240.4,241.14
அது,241.14,241.46
பார்க்கவில்லை.,241.46,242.36
அதனைத்,242.64,243.3
தொடர்ந்து,243.3,243.98
இதையராணியின்,243.98,245.18
பணியாள்,245.18,245.68
ஒருவன்,246.0,246.58
ராஜாவின்,246.58,247.4
மணிமகுடத்தை,247.4,248.38
வெள்வெட்துள்ளால்,248.78,250.2
பஞ்சுரையில்,250.2,251.3
வைத்து,251.3,251.68
சுமந்துகொண்டு,251.68,252.72
வந்தான்.,252.72,253.54
கடைசியாக,253.56,254.4
பிரம்மாண்ட,254.4,255.26
உர்வளத்துடன்,255.26,256.32
ராஜாவும்,256.32,257.58
இதையராணியும்,257.58,258.78
வந்துகொண்டிருந்தார்கள்.,258.78,260.28
ஆலிஸுக்கு,260.56,261.48
ஐயத்திற்கு,261.48,262.44
இடம்,262.44,262.86
மற்ற,262.86,263.14
சந்தேகம்,263.14,264.04
வேறு,264.04,264.44
இருந்தது.,264.44,265.08
தானும்,265.42,266.24
அந்தத்,266.24,266.66
தோட்டக்காரரைப்,266.66,267.66
போல்,267.66,268.01
முகத்தைத்,268.01,268.84
தாள்த்தி,268.84,269.44
மரியாதை,269.44,270.18
செலுத்த,270.18,270.6
வேண்டுமா,270.6,271.32
"என்று,",271.32,271.86
இருப்பினும்,272.2,273.06
இதைப்,273.06,273.5
போன்ற,273.5,273.82
உர்வளத்தின்,273.82,274.92
போது,274.92,275.44
அவ்வாரு,275.58,276.2
செய்ய,276.2,276.62
வேண்டும்,276.62,277.2
என்று,277.2,277.6
எங்கும்,277.94,278.48
கூறப்பட்டதாக,278.48,279.5
ஆலிஸுக்கு,279.5,280.28
நியாபகம்,280.28,280.98
வரவில்லை.,280.98,281.62
அதே,281.98,282.4
வேலையில்,282.4,283.24
இந்த,283.24,283.6
உர்வளத்தினால்,283.6,284.72
பயன்தான்,284.72,285.48
என்ன?,285.48,285.68
மக்கள்,286.12,286.78
அனைவரும்,286.78,287.54
தோட்டக்காரர்களைப்,287.54,288.68
போல்,288.68,288.7
முகத்தைத்,289.06,289.86
தாள்த்தினால்,289.86,290.68
அவர்களால்,290.86,291.8
எப்படி,291.8,292.42
இந்த,292.42,292.72
உர்வளத்தைக்,292.72,293.6
காண,293.6,293.86
முடியும்,293.86,294.52
என்று,294.82,295.28
நினைத்த,295.28,295.88
ஆலிஸ்,295.88,296.66
அடை,296.66,297.08
இடத்தில்,297.08,297.78
அப்படியே,297.78,298.4
நின்றாள்.,298.4,298.68
உர்வளம்,299.34,300.18
ஆலிஸுக்கு,300.18,300.92
எதிர்பக்கமாக,300.92,302.68
வந்தது.,302.68,303.26
அனைவரும்,303.36,304.12
அப்படியே,304.12,304.7
நின்று,304.7,305.18
அவனைப்,305.18,305.64
பார்த்தார்கள்.,305.64,306.44
ராணியை,306.7,307.44
ஆத்ரத்துடன்,307.44,308.5
பேசினால்,308.5,309.18
யாரது?,309.18,309.92
அவ்வாரு,310.22,310.78
பேசியதுகூட,310.78,311.68
தன்னிடம்,311.96,312.62
பணிந்து,312.62,313.26
வணங்கி,313.26,313.94
நின்ற,313.94,314.52
ஆர்த்தின்,314.52,315.44
பணியாளர்களிடமே.,315.44,316.58
முட்டாளே,317.02,317.78
என்றால்,317.78,318.48
ராணி,318.52,319.36
தலையை,319.36,319.94
அக்ரோஷமாக,319.94,320.96
ஆட்டியப்படி,320.96,321.68
ஆலிஸ்,321.84,322.46
பக்கமாகத்,322.46,323.2
திரும்பி,323.2,323.62
சிருமியே,324.04,324.72
உன்,324.72,325.06
பெயர்,325.06,325.46
என்ன?,325.46,325.8
என்றால்,325.86,326.44
மெதமைத்,326.72,327.48
தாங்கிய,327.48,328.04
உங்கள்,328.04,328.74
தயவுபடி,328.74,329.62
என்ன?,329.84,330.32
என்,330.4,330.8
பெயர்,330.8,331.28
ஆலிஸ்,331.28,332.16
என்றால்,332.16,332.44
ஆலிஸ்,332.44,333.32
மரியாதையாக,333.32,334.26
ஆனால்,334.26,335.08
ஆலிஸ்,335.08,336.06
சீட்டுக்,336.06,336.9
கட்டுப்,336.9,337.38
போல்,337.38,337.9
மட்டுமே,337.9,338.58
இருக்கும்,338.58,339.26
இவர்களைப்,339.26,340.08
பார்த்து,340.08,340.66
நான்,340.66,341.27
அச்சம்,341.27,341.88
கொள்ள,341.88,342.18
தேவை,342.18,342.7
இல்லை,342.7,343.12
என்று,343.12,343.53
தனக்குள்ளே,343.53,344.42
கூறிக்கொண்டாள்.,344.42,345.38
இவர்கள்,345.7,346.42
யார்,346.42,346.94
என்று,346.94,347.33
ராணி,347.33,347.92
ரோஜா,347.92,348.66
மரத்தின்,348.66,349.29
கூட்டரச்,349.29,349.94
சுற்றத்து,349.94,350.54
தாள்ந்து,350.54,351.2
கிடந்த,351.2,351.39
தோட்டக்காரர்களைச்,351.39,352.78
சுற்றிக்,352.78,353.2
காட்டிருக்கேட்டாள்.,353.2,354.5
அவர்களது,354.52,355.32
பின்புறம்,355.32,356.21
ஏனெயப்,356.21,356.94
பகுதி,356.94,357.36
போலவே,357.36,357.93
வித்தியாசம்,357.93,358.8
என்று,358.8,359.14
"இருக்க,",359.14,359.54
அவளால்,359.94,360.66
அவர்கள்,360.66,361.18
தோட்டக்காரர்களா,361.18,362.4
அல்லது,362.42,362.98
படை,362.98,363.38
வீரர்களா,363.38,364.18
அல்லது,364.22,364.84
அரசவேநாரா,364.84,365.92
அல்லது,366.02,366.64
தனது,366.64,367.5
சொந்த,367.5,367.96
குழந்தைகளா,367.96,368.68
என்று,368.88,369.48
கண்டரிய,369.48,370.98
கூட,370.98,371.36
முடியாது,371.36,372.06
நிலை,372.06,372.42
இவைகளை,372.82,373.44
எல்லாம்,373.44,374.08
நான்,374.08,374.5
எப்படிக்,374.5,375.08
கண்டு,375.08,375.6
உணர்கிறேன்,375.6,376.32
என்,376.32,376.66
ஆலிஸ்,376.66,377.22
தனது,377.22,378.02
திரத்தைக்,378.02,378.78
கண்டு,378.78,379.22
ஆச்சரியப்பட்டு,379.22,380.28
போனாள்.,380.28,380.68
அதுகூட,380.92,381.66
எனது,381.66,382.24
வேலை,382.24,382.72
இல்லை,382.72,383.08
என்றால்,383.08,383.66
சீற்றத்தில்,384.04,384.96
ராணியின்,384.96,385.64
முகம்,385.64,386.06
சிவந்து,386.06,386.6
போக,386.6,386.68
ஆலிஸை,387.0,387.72
முனைப்பாகப்,387.72,388.62
பார்த்த,388.62,389.0
விட்டு,389.0,389.4
காட்டு,389.74,390.32
மிருகம்,390.32,390.84
போல,390.84,391.2
அவரை,391.2,391.68
நான்,391.68,391.9
அளரினாள்,391.9,392.6
அவளது,392.6,393.2
தலையே,393.2,393.72
வெட்டியெறியுங்கள்,393.72,394.8
என்றாள்,394.8,395.48
