text,start,end
Cinc.,48.74,49.06
«Ja,49.28,49.66
li,49.66,49.8
diré,49.8,50.02
jo,50.02,50.18
el,50.18,50.32
que,50.32,50.42
per,50.42,50.62
què».,50.62,51.12
«Va,51.88,52.12
ser,52.12,52.24
perquè,52.24,52.5
va,52.5,52.68
portar,52.68,52.98
el,52.98,53.08
cuiner,53.08,53.32
arrels,53.32,53.58
de,53.58,53.7
tuletes,53.7,54.04
enlloc,54.04,54.38
de,54.38,54.54
cebes».,54.54,55.06
En,56.02,56.22
Set,56.22,56.4
va,56.4,56.58
llançar,56.58,56.96
el,56.96,57.06
pinzell,57.06,57.38
a,57.38,57.54
terra,57.54,57.72
i,57.72,57.84
va,57.84,57.98
començar,57.98,58.36
a,58.36,58.48
dir,58.48,58.5
«Ve,59.1,59.42
de,59.42,60.32
totes,60.32,60.74
les,60.74,60.96
injustícies,60.96,61.8
quan,61.8,62.46
va,62.46,62.62
haver...,62.62,63.32
quan,63.32,63.86
per,63.86,64.04
ets,64.04,64.24
hores,64.24,64.36
va,64.36,64.58
fixar,64.58,64.94
en,64.94,65.02
"l'Alicia,",65.02,65.48
que,65.76,65.9
se'ls,65.9,66.1
estava,66.1,66.38
mirant,66.38,66.82
i,66.82,66.96
de,66.96,67.1
sobte,67.1,67.38
va,67.38,67.52
deixar,67.52,67.74
de,67.74,67.92
parlar.,67.92,68.14
Els,68.52,68.74
altres,68.74,69.0
també,69.0,69.24
van,69.24,69.42
mirar,69.42,69.62
al,69.62,69.74
seu,69.74,69.86
voltant,69.86,70.16
i,70.16,70.3
tots,70.3,70.48
van,70.48,70.68
fer,70.68,70.84
una,70.84,71.02
reverència».,71.02,71.78
«Em,72.5,72.72
podríeu,72.72,73.24
"dir,",73.24,73.44
va,73.52,73.66
preguntar,73.66,74.26
"l'Alicia,",74.26,74.86
una,75.0,75.16
mica,75.16,75.4
"temorosa,",75.4,76.02
per,76.28,76.48
què,76.48,76.6
pinteu,76.6,77.02
les,77.02,77.18
roses,77.18,77.42
de,77.42,77.64
color,77.64,77.92
vermell?».,77.92,78.56
En,79.58,79.8
Cinc,79.8,80.1
i,80.1,80.18
en,80.18,80.32
Set,80.32,80.6
no,80.6,80.86
van,80.86,81.06
dir,81.06,81.22
"res,",81.22,81.54
sinó,82.04,82.32
que,82.32,82.44
van,82.44,82.6
mirar,82.6,82.9
en,82.9,82.98
dos.,82.98,83.22
Quan,83.92,84.16
veu,84.16,84.44
baixa,84.44,84.76
va,84.76,84.94
dir,84.94,85.1
"«Bé,",85.1,85.76
el,86.44,86.7
fet,86.7,86.9
és,86.9,87.1
"que,",87.1,87.48
"saps,",88.04,88.18
"senyoreta,",88.26,88.48
aquí,89.42,89.72
hi,89.72,89.92
havia,89.92,90.16
d'haver,90.16,90.68
un,90.68,90.98
roser,90.98,91.32
de,91.32,91.46
flors,91.46,91.68
vermelles,91.68,92.18
i,92.18,92.5
per,92.5,92.7
error,92.7,93.06
n'hi,93.06,93.5
vam,93.5,93.64
posar,93.64,93.98
un,93.98,94.1
de,94.1,94.26
roses,94.26,94.48
blanques,94.48,94.5
i,95.52,95.76
si,95.76,95.96
la,95.96,96.1
reina,96.1,96.32
se,96.32,96.48
n'adonés,96.48,97.0
ens,97.0,97.22
tallaria,97.22,97.58
el,97.58,97.72
cap,97.72,97.86
a,97.86,98.02
tots.,98.02,98.24
És,98.58,98.82
per,98.82,99.0
"això,",99.0,99.1
"senyoreta,",99.22,99.64
que,99.7,99.82
fem,99.82,100.04
tot,100.04,100.58
el,100.58,100.74
que,100.74,100.84
vam,100.84,101.12
dir,101.12,101.72
abans,101.72,102.14
que,102.14,102.32
a,102.32,102.4
on,102.4,102.48
ella,102.48,102.62
arribi».,102.62,103.14
En,106.74,106.94
aquell,106.94,107.12
"moment,",107.12,107.52
en,107.78,107.9
"Cinc,",107.9,108.28
que,108.36,108.5
havia,108.5,108.66
estat,108.66,108.92
vigilant,108.92,109.3
amb,109.3,109.52
ànsia,109.52,109.9
de,109.9,110.2
l'altra,110.2,110.52
banda,110.52,110.82
del,110.82,111.12
"jardí,",111.12,111.24
va,111.24,111.8
cridar,111.8,112.12
«La,112.12,112.34
"reina,",112.34,112.66
la,112.7,112.86
reina!».,112.86,113.36
Immediatament,113.58,114.44
els,114.44,114.94
tres,114.94,115.2
jardiners,115.2,115.7
es,115.7,115.84
van,115.84,116.0
estirar,116.0,116.36
de,116.36,116.46
boca,116.46,116.66
terrosa.,116.66,117.2
Se,117.76,117.92
sentia,117.92,118.3
un,118.3,118.42
soroll,118.42,118.74
de,118.74,118.86
molts,118.86,119.1
passos,119.1,119.46
i,119.46,119.64
l'Alicia,119.64,120.1
va,120.1,120.24
mirar,120.24,120.44
al,120.44,120.56
seu,120.56,120.72
voltant,120.72,121.08
amb,121.08,121.24
moltes,121.24,121.54
ganes,121.54,121.84
de,121.84,121.98
veure,121.98,122.12
la,122.12,122.3
reina.,122.3,122.48
Primer,123.28,123.58
van,123.58,123.8
aparèixer,123.8,124.24
deu,124.24,124.4
"soldats,",124.4,124.94
que,125.18,125.38
portaven,125.38,125.84
un,125.84,126.02
garrot,126.02,126.34
cada,126.34,126.48
un.,126.48,126.5
Aquests,127.26,127.62
tenien,127.62,127.96
la,127.96,128.1
forma,128.1,128.44
que,128.44,128.8
els,128.8,128.96
"jardiners,",128.96,129.46
oblongs,129.78,130.3
i,130.3,130.86
"plans,",130.86,131.2
amb,131.52,131.76
els,131.76,132.0
peus,132.0,132.58
i,132.58,132.68
les,132.68,132.82
mans,132.82,133.04
als,133.04,133.26
"angles,",133.26,133.58
després,134.0,134.24
de,134.24,134.44
deu,134.44,134.6
"cortesans,",134.6,135.18
aquests,135.2,135.6
anaven,135.6,135.92
avillats,135.92,136.44
amb,136.44,136.6
diamants,136.6,137.04
i,137.04,137.2
anaven,137.2,137.5
de,137.5,137.72
dos,137.72,137.88
en,137.88,138.04
"dos,",138.04,138.2
com,138.36,138.46
els,138.46,138.62
soldats.,138.62,138.98
Després,139.74,140.08
"d'aquests,",140.08,140.48
van,140.64,140.76
arribar,140.76,141.08
els,141.08,141.26
nens,141.26,141.44
a,141.44,141.56
la,141.56,141.66
família,141.66,142.02
reial.,142.02,142.48
N'hi,142.92,143.22
havia,143.22,143.36
"deu,",143.36,143.66
i,143.84,144.02
aquests,144.02,144.22
petits,144.22,144.56
saltaven,144.56,145.02
contents,145.02,145.44
donant-se,145.44,145.92
les,145.92,146.12
mans,146.12,146.34
de,146.34,146.54
dos,146.54,146.72
en,146.72,146.88
dos.,146.88,147.08
Després,147.92,148.34
van,148.34,148.54
venir,148.54,148.76
els,148.76,148.94
"convidats,",148.94,149.44
principalment,149.6,150.42
reis,150.42,150.76
i,150.76,151.0
"reines,",151.0,151.32
i,151.68,151.82
entre,151.82,152.08
ells,152.08,152.5
l'Alicia,152.5,153.58
hi,153.58,153.72
va,153.72,153.84
reconèixer,153.84,154.34
el,154.34,154.48
conill,154.48,154.78
"blanc,",154.78,155.04
que,155.2,155.34
parlava,155.34,155.72
d'una,155.72,155.92
manera,155.92,156.24
pressada,156.24,156.76
i,156.76,156.86
"nerviosa,",156.86,157.3
somrient,157.66,158.1
a,158.1,158.28
tot,158.28,158.46
el,158.46,158.62
que,158.62,158.72
es,158.72,158.84
deia.,158.84,159.1
Li,160.76,160.98
va,160.98,161.14
passar,161.14,161.34
pel,161.34,161.54
davant,161.54,161.86
sense,161.86,162.12
reconèixer-la.,162.12,162.86
Després,163.32,163.72
venia,163.72,164.04
la,164.04,164.68
sota,164.68,164.94
de,164.94,165.1
"cors,",165.1,165.34
que,165.74,165.94
portava,165.94,166.82
la,166.82,166.98
corona,166.98,167.32
del,167.32,167.54
rei,167.54,167.8
sota,167.8,168.06
un,168.06,168.24
coixí,168.24,168.62
de,168.62,168.82
vellut,168.82,169.58
"vermell,",169.58,169.99
i,169.99,170.24
al,170.24,170.36
"final,",170.36,170.66
aquesta,170.96,171.92
gran,171.92,172.2
"comativa,",172.2,172.74
hi,173.1,173.24
havia,173.24,173.44
el,173.44,173.6
rei,173.6,173.74
i,173.74,173.86
la,173.86,173.94
reina,173.94,174.22
de,174.22,174.4
cors.,174.4,174.7
L'Alicia,175.34,175.82
dubtava,175.82,176.22
molt,176.22,176.52
de,176.52,176.72
si,176.72,176.86
s'havia,176.86,177.68
d'estirar,177.68,178.12
de,178.12,178.22
boca,178.22,178.42
terrosa,178.42,178.92
com,178.92,179.08
els,179.08,179.24
"jardiners,",179.24,179.72
però,180.04,180.26
no,180.26,180.4
recordava,180.4,181.0
haver,181.0,181.36
sentit,181.36,181.82
mai,181.82,182.06
cap,182.06,182.26
regla,182.26,182.64
de,182.64,182.8
protocol,182.8,183.22
com,183.22,183.48
aquesta.,183.48,183.84
"I,",184.68,184.86
a,185.0,185.02
més,185.02,185.18
a,185.18,185.34
"més,",185.34,185.6
a,186.32,186.48
quina,186.48,186.78
utilitat,186.78,187.7
tindria,187.7,188.2
aquesta,188.2,188.5
processó?,188.5,189.07
Va,189.07,189.68
"pensar,",189.68,190.2
si,190.36,190.46
la,190.46,190.6
gent,190.6,190.74
estigués,190.74,191.12
de,191.12,191.3
boca,191.3,191.52
terrosa,191.52,192.2
sense,192.2,192.64
poder,192.64,193.0
veure,193.0,193.3
res.,193.3,193.72
Quan,194.98,195.36
la,195.36,195.54
processó,195.54,196.0
va,196.0,196.18
passar,196.18,196.44
pel,196.44,196.66
davant,196.66,196.92
de,196.92,197.04
"l'Alicia,",197.04,197.44
totes,197.9,198.1
es,198.1,198.22
van,198.22,198.36
aturar.,198.36,198.7
I,199.34,199.56
la,199.56,199.68
reina,199.68,200.02
va,200.02,200.36
dir,200.36,200.56
amb,200.56,200.72
"severitat,",200.72,201.32
«Qui,201.38,201.92
és,201.92,202.06
"aquesta?»,",202.06,202.98
ho,202.98,203.14
va,203.14,203.32
dir,203.32,203.46
a,203.46,203.6
la,203.6,203.68
sota,203.68,203.96
de,203.96,204.14
"creus,",204.14,204.42
que,204.52,204.58
només,204.58,204.84
es,204.84,205.0
va,205.0,205.12
inclinar,205.12,205.52
amb,205.52,205.66
un,205.66,205.82
somriure,205.82,206.22
d'esllaves.,206.22,206.74
"«Idiota!»,",207.58,208.32
va,208.32,208.52
dir,208.52,208.62
la,208.62,208.76
"reina,",208.76,209.04
sacsejant,209.14,209.7
amb,209.7,209.94
el,209.94,210.04
cap,210.04,210.28
amb,210.28,210.54
"impaciència,",210.54,211.17
i,211.17,211.4
girant-se,211.4,211.84
cap,211.84,211.98
a,211.98,212.1
l'Alicia,212.1,212.46
va,212.46,212.6
"continuar,",212.6,212.79
«Com,212.79,213.62
et,213.62,213.74
"dius,",213.74,213.98
nena?»,214.08,215.04
«Em,215.34,215.6
dic,215.6,215.78
"Alícia,",215.78,216.2
per,216.54,216.72
servir,216.72,216.98
la,216.98,217.14
vostra,217.14,217.44
"majestat»,",217.44,218.02
va,218.04,218.22
dir,218.22,218.4
ella,218.4,218.56
"educadament,",218.56,219.22
però,219.5,219.7
va,219.7,219.86
afegir,219.86,220.22
per,220.22,220.42
si,220.42,220.56
mateixa.,220.56,221.02
Al,221.26,221.44
cap,221.44,221.66
i,221.66,221.74
a,221.74,221.84
la,221.84,221.92
"fi,",221.92,222.08
tots,222.28,222.5
ells,222.5,223.02
no,223.02,223.28
són,223.28,223.54
sinó,223.54,223.84
un,223.84,223.96
joc,223.96,224.16
de,224.16,224.3
cartes.,224.3,224.74
Per,224.86,225.16
què,225.16,225.26
hauria,225.26,225.48
de,225.48,225.68
tenir,225.68,225.84
por?,225.84,226.08
«I,227.04,227.22
"aquests,",227.22,227.6
qui,227.8,227.92
"són?»,",227.92,228.36
va,228.36,228.58
dir,228.58,228.68
la,228.68,228.82
"reina,",228.82,229.06
assenyalat,229.06,229.58
als,229.58,229.76
tres,229.76,229.98
jardiners,229.98,230.52
que,230.52,230.74
estaven,230.74,231.26
ajeguts,231.26,232.12
al,232.12,232.28
voltant,232.28,232.58
del,232.58,232.72
roser.,232.72,233.02
«Per,233.58,233.78
què,233.78,233.9
sabeu,233.9,234.34
com,234.34,234.76
estan,234.76,235.04
la,235.04,235.22
boca,235.22,235.42
terrosa,235.42,236.06
i,236.06,236.2
els,236.2,236.34
dibuixos,236.34,236.86
d'ors,236.86,238.08
eren,238.08,238.5
idèntics?»,238.5,239.16
La,239.18,239.36
reina,239.36,239.6
no,239.6,239.82
podia,239.82,240.14
saber,240.14,240.4
si,240.4,240.56
eren,240.56,240.72
"jardiners,",240.72,241.18
soldats,241.3,241.8
o,241.8,242.18
cortesans,242.18,242.78
o,242.78,243.1
tres,243.1,243.42
fills,243.42,243.7
seus.,243.7,243.98
«Com,245.5,245.72
ho,245.72,245.84
puc,245.84,246.02
saber,246.02,246.28
"jo?»,",246.28,246.98
va,246.98,247.22
dir,247.22,247.34
"l'Alicia,",247.34,247.92
sorpresa,248.12,248.56
de,248.56,248.74
la,248.74,248.84
seva,248.84,249.04
valentia.,249.04,249.48
«No,249.98,250.2
és,250.2,250.32
pas,250.32,250.5
assumpte,250.5,250.94
meu!»,250.94,251.24
La,251.64,251.84
reina,251.84,252.1
es,252.1,252.22
va,252.22,252.32
tornar,252.32,252.58
vermella,252.58,253.0
de,253.0,253.18
fúria,253.18,253.48
"i,",253.48,253.5
després,253.7,254.2
d'atrevessar-la,254.2,255.04
amb,255.04,255.14
la,255.14,255.24
mirada,255.24,255.54
com,255.54,255.72
si,255.72,255.86
fos,255.86,256.1
una,256.1,256.24
bèstia,256.24,256.6
"salvatge,",256.6,257.03
va,257.03,257.2
xisclar,257.2,257.6
«Que,257.6,258.0
li,258.0,258.12
tallin,258.12,258.46
el,258.46,258.6
cap!».,258.6,259.14
