text,start,end
"zestiende,",45.46,46.0
zei,46.24,46.44
de,46.44,46.56
zevenslaper.,46.56,47.32
Noteer,48.44,49.0
"dan,",49.0,49.2
zei,49.38,49.58
de,49.58,49.7
koning,49.7,50.08
tegen,50.08,50.42
de,50.42,50.62
jury.,50.62,50.98
En,51.56,51.72
de,51.72,51.86
gezworenen,51.86,52.64
noteerden,52.64,53.24
alle,53.24,53.52
drie,53.52,53.76
de,53.76,53.94
data,53.94,54.28
ijverig,54.28,55.02
op,55.02,55.18
hun,55.18,55.32
"lijen,",55.32,55.72
telden,56.16,56.54
ze,56.54,56.64
bij,56.64,56.78
elkaar,56.78,57.04
op,57.04,57.28
en,57.28,57.68
ronden,57.68,57.98
hun,57.98,58.22
rekenwerk,58.22,58.82
af,58.82,59.12
op,59.12,59.34
kwartjes,59.34,59.84
en,59.84,60.02
dubbeltjes.,60.02,60.66
Neem,62.28,62.66
je,62.66,62.8
hoed,62.8,63.04
"af,",63.04,63.38
zei,63.6,63.94
de,63.94,64.06
koning,64.06,64.38
tegen,64.38,64.58
de,64.58,64.76
hoedemaker.,64.76,65.4
Hij,66.24,66.52
is,66.52,66.64
niet,66.64,66.8
van,66.8,66.96
"mij,",66.96,67.26
zei,67.56,67.94
de,67.94,68.02
hoedemaker.,68.02,68.62
"Gestolen,",69.08,70.28
riep,70.54,70.84
de,70.84,70.98
koning,70.98,71.38
uit,71.38,71.68
en,71.68,72.32
wende,72.32,72.64
zich,72.64,72.86
tot,72.86,73.06
de,73.06,73.22
"jury,",73.22,73.62
die,73.88,74.1
onmiddellijk,74.1,74.76
een,74.76,74.88
aantekening,74.88,75.48
maakte,75.48,75.84
van,75.84,76.04
dat,76.04,76.26
feit.,76.26,76.7
Die,77.26,77.44
hoed,77.44,77.7
is,77.7,77.82
bestemd,77.82,78.38
voor,78.38,78.54
de,78.54,78.68
"verkoop,",78.68,79.46
vroeg,79.54,79.82
de,79.82,79.94
hoedemaker,79.94,80.62
er,80.62,80.82
bij,80.82,81.04
wijze,81.04,81.42
van,81.42,81.6
uitleg,81.6,82.08
aan,82.08,82.24
toe.,82.24,82.48
Zelf,83.06,83.5
heb,83.5,83.7
ik,83.7,83.82
er,83.82,83.98
niet,83.98,84.2
één.,84.2,84.7
Ik,85.34,85.6
ben,85.6,85.74
van,85.74,85.9
beroep,85.9,86.34
hoedemaker.,86.34,87.08
Nu,88.1,88.58
zette,88.58,88.84
de,88.84,89.02
koningin,89.02,89.52
haar,89.52,89.72
bril,89.72,90.06
op,90.06,90.3
en,90.3,90.84
ze,90.84,90.98
onderwierp,90.98,91.58
de,91.58,91.72
hoedemaker,91.72,92.3
aan,92.3,92.6
een,92.6,92.84
zeer,92.84,93.2
priemende,93.2,93.88
"blik,",93.88,94.26
waardoor,94.48,95.22
hij,95.22,95.38
bleek,95.38,95.9
van,95.9,96.1
de,96.1,96.24
zenuwen,96.24,96.7
werd.,96.7,96.98
Leg,98.22,98.56
je,98.56,98.68
verklaring,98.68,99.32
"af,",99.32,99.7
zei,99.92,100.12
de,100.12,100.26
"koning,",100.26,100.64
en,100.86,100.98
hou,100.98,101.16
je,101.16,101.32
"koest,",101.32,101.72
anders,102.2,102.44
laat,102.44,102.7
ik,102.7,102.86
je,102.86,103.02
hier,103.02,103.28
ter,103.28,103.56
plekke,103.56,104.02
terechtstellen.,104.02,104.8
Dit,105.94,106.18
leek,106.18,106.46
de,106.46,106.6
getuige,106.6,107.08
allerminst,107.08,107.92
tot,107.92,108.14
bedaren,108.14,108.64
te,108.64,108.82
brengen.,108.82,109.2
Hij,109.72,109.96
wipte,109.96,110.46
van,110.46,110.64
de,110.64,110.86
ene,110.86,111.32
voet,111.32,111.58
op,111.58,111.7
de,111.7,111.86
"andere,",111.86,112.18
terwijl,112.52,112.88
hij,112.88,113.04
ongemakkelijk,113.04,113.74
naar,113.74,113.9
de,113.9,114.04
koningin,114.04,114.56
keek.,114.56,114.92
En,115.26,115.48
van,115.48,115.6
de,115.6,115.78
zenuwen,115.78,116.3
nam,116.3,116.56
hij,116.56,116.7
een,116.7,116.84
forse,116.84,117.2
hap,117.2,117.46
uit,117.46,117.76
zijn,117.76,117.96
"theekop,",117.96,118.48
in,118.84,119.14
plaats,119.14,119.42
van,119.42,119.58
uit,119.58,119.78
zijn,119.78,119.92
boterham.,119.92,120.46
Precies,121.8,122.54
op,122.54,122.7
dit,122.7,122.84
moment,122.84,123.22
onderging,123.22,124.08
Alice,124.08,124.44
een,124.44,124.64
erg,124.64,125.22
vreemdige,125.22,125.8
"waarwording,",125.8,126.42
die,126.94,127.18
haar,127.18,127.32
voor,127.32,127.48
een,127.48,127.62
groot,127.62,127.94
raadsel,127.94,128.34
"stelde,",128.34,128.82
tot,129.08,129.36
ze,129.36,129.58
doorkreeg,129.58,130.18
wat,130.18,130.36
het,130.36,130.52
was.,130.52,130.78
Ze,131.42,131.58
begon,131.58,131.88
weer,131.88,132.06
groter,132.06,132.5
te,132.5,132.72
worden.,132.72,133.0
En,133.72,133.86
eerst,133.86,134.18
dacht,134.18,134.42
ze,134.42,134.58
eraan,134.58,134.98
om,134.98,135.22
maar,135.22,135.36
op,135.36,135.54
te,135.54,135.7
staan,135.7,135.98
en,135.98,136.2
de,136.2,136.3
rechtszaal,136.3,136.7
te,136.7,136.82
verlaten.,136.82,137.3
Maar,137.8,138.0
bij,138.0,138.16
nader,138.16,138.48
inzien,138.48,138.92
besloot,138.92,139.62
ze,139.62,139.7
om,139.7,139.82
te,139.82,139.96
blijven,139.96,140.38
waar,140.38,140.54
ze,140.54,140.72
"was,",140.72,140.96
zolang,141.4,141.74
ze,141.74,141.88
daarvoor,141.88,142.24
de,142.24,142.4
ruimte,142.4,142.76
had.,142.76,143.02
Ik,143.84,144.16
wou,144.16,144.34
dat,144.34,144.48
je,144.48,144.56
niet,144.56,144.72
zo,144.72,144.86
zat,144.86,145.02
te,145.02,145.2
"duwen,",145.2,145.68
zei,145.96,146.24
de,146.24,146.38
zevenslaper,146.38,147.16
die,147.16,147.46
naast,147.46,147.82
haar,147.82,147.96
zat.,147.96,148.24
Ik,148.7,148.88
kan,148.88,149.04
amper,149.04,149.5
ademhalen.,149.5,150.34
Ik,151.22,151.42
kan,151.42,151.58
er,151.58,151.72
niks,151.72,151.9
aan,151.9,152.06
"doen,",152.06,152.36
zei,152.58,152.76
Alice,152.76,153.02
gelaten.,153.02,153.54
Ik,153.76,153.94
groei.,153.94,154.36
Ga,155.22,155.5
dat,155.5,155.68
ergens,155.68,155.98
anders,155.98,156.34
zitten,156.34,156.58
"doen,",156.58,156.94
zei,157.24,157.6
de,157.6,157.72
zevenslaper.,157.72,158.48
Praat,159.0,159.32
geen,159.32,159.54
"onzin,",159.54,160.12
zei,160.4,160.62
Alice.,160.62,160.96
Jij,161.2,161.4
groeit,161.4,161.68
toch,161.68,161.84
"ook,",161.84,162.28
of,162.48,162.66
niet,162.66,162.84
soms?,162.84,163.26
"Jawel,",164.18,164.78
maar,165.12,165.28
ik,165.28,165.5
groei,165.5,165.82
in,165.82,165.94
een,165.94,166.06
redelijk,166.06,166.5
"tempo,",166.5,167.1
zei,167.42,167.62
de,167.62,167.74
zevenslaper.,167.74,168.5
Niet,168.92,169.24
op,169.24,169.44
jouw,169.44,169.78
belachelijke,169.78,170.42
manier.,170.42,170.84
En,171.48,171.66
hij,171.66,171.76
stond,171.76,172.02
zeer,172.02,172.44
verstoord,172.44,173.02
op,173.02,173.28
en,173.28,173.58
stak,173.58,173.94
over,173.94,174.24
naar,174.24,174.44
de,174.44,174.6
andere,174.6,174.92
kant,174.92,175.24
van,175.24,175.44
de,175.44,175.58
rechtszaal.,175.58,176.16
De,176.9,177.08
koningin,177.08,177.58
had,177.58,177.76
al,177.76,178.08
die,178.08,178.24
tijd,178.24,178.48
onafgebroken,178.48,179.4
naar,179.4,179.6
de,179.6,179.76
hoedemaker,179.76,180.36
zitten,180.36,180.6
staren.,180.6,181.18
Toen,181.86,182.2
zei,182.2,182.48
ze,182.48,182.58
tegen,182.58,182.9
een,182.9,183.18
van,183.18,183.36
de,183.36,183.52
"zaalwachters,",183.52,184.2
precies,184.72,185.32
op,185.32,185.56
hetzelfde,185.56,186.1
moment,186.1,186.44
dat,186.44,186.72
de,186.72,186.86
zevenslaper,186.86,187.58
de,187.58,187.76
rechtszaal,187.76,188.2
overstak.,188.2,188.48
Breng,189.56,189.92
mij,189.92,190.06
eens,190.06,190.3
de,190.3,190.52
lijst,190.52,190.86
van,190.86,191.0
de,191.0,191.18
zangers,191.18,191.58
op,191.58,191.84
het,191.84,191.98
laatste,191.98,192.32
concert.,192.32,192.82
Daarop,193.96,194.62
begon,194.62,195.2
de,195.2,195.36
benarde,195.36,195.74
hoedemaker,195.74,196.46
zo,196.46,196.82
hevig,196.82,197.34
te,197.34,197.54
bibberen,197.54,198.08
dat,198.08,198.72
ze,198.72,198.84
een,198.84,198.96
schoenen,198.96,199.38
van,199.38,199.6
zijn,199.6,199.8
voeten,199.8,200.1
schoten.,200.1,200.48
Kom,201.76,201.98
op,201.98,202.14
met,202.14,202.32
je,202.32,202.42
"verklaring,",202.42,203.14
zei,203.34,203.6
de,203.6,203.74
koning,203.74,204.12
boos.,204.12,204.5
Of,205.02,205.2
ik,205.2,205.32
laat,205.32,205.52
je,205.52,205.64
terechtstellen,205.64,206.38
of,206.38,206.86
je,206.86,206.98
nu,206.98,207.12
in,207.12,207.22
de,207.22,207.34
zenuwen,207.34,207.8
"zit,",207.8,208.0
of,208.16,208.32
niet.,208.32,208.62
Ik,209.86,210.12
ben,210.12,210.26
maar,210.26,210.44
een,210.44,210.6
arme,210.6,210.96
"man,",210.96,211.3
uw,211.52,211.66
"majesteit,",211.66,212.54
begon,212.8,213.12
de,213.12,213.28
hoedemaker,213.28,213.88
met,213.88,214.12
een,214.12,214.26
bevende,214.26,214.72
stem.,214.72,215.08
En,215.64,215.84
de,215.84,215.98
tafel,215.98,216.32
was,216.32,216.5
al,216.5,216.64
een,216.64,216.76
beetje,216.76,217.04
"gedekt,",217.04,217.58
niet,218.14,218.44
langer,218.44,218.84
dan,218.84,218.98
een,218.98,219.14
week,219.14,219.38
geleden,219.38,219.88
of,219.88,220.1
"zo,",220.1,220.3
terwijl,220.78,221.08
mijn,221.08,221.24
boterham,221.24,221.92
toch,221.92,222.46
al,222.46,222.62
niet,222.62,222.84
zo,222.84,223.02
dik,223.02,223.26
belegd,223.26,223.8
is.,223.8,224.0
Toen,225.64,225.9
bij,225.9,226.06
de,226.06,226.26
thee,226.26,226.56
het,226.56,226.82
twinkelen,226.82,227.3
begon.,227.3,227.7
Waar,230.0,231.36
ging,231.36,231.68
het,231.68,232.24
"twinkelen,",232.24,232.68
zei,233.34,233.38
de,233.38,233.42
koning.,233.42,233.44
Bij,235.38,235.64
de,235.64,235.86
"thee,",235.86,236.06
antwoordde,236.06,236.08
de,236.08,236.1
hoedemaker.,236.1,236.42
Het,236.62,236.9
begon,236.9,237.68
bij,237.68,237.7
de,237.7,237.8
thee.,237.8,237.82
"Ja,",238.68,238.92
natuurlijk,239.04,239.22
begint,239.22,239.34
het,239.34,240.2
twinkelen,240.2,240.76
bij,240.76,240.86
de,240.86,240.88
"thee,",240.88,240.9
zei,240.9,244.28
de,244.28,244.42
koning,244.42,244.74
scherp.,244.74,244.86
Zie,245.02,245.42
je,245.42,245.5
me,245.5,245.6
soms,245.6,246.74
voor,246.74,246.86
krankjorem,246.86,247.16
aan?,247.16,247.48
Ga,247.48,247.5
verder.,247.5,247.52
Ik,250.5,251.48
ging,251.48,251.76
naar,251.76,251.96
de,251.96,251.98
tafel,251.98,252.22
en,252.22,252.48
ik,252.48,252.5
zag,252.5,252.52
een,252.52,252.54
hoedemaker,252.54,252.56
die,252.56,252.58
een,252.58,252.6
hoedemaker,252.6,252.62
was.,252.62,252.64
Ik,257.52,259.98
ben,259.98,260.12
maar,260.12,260.34
een,260.34,260.52
arme,260.52,260.88
"man,",260.88,261.2
zei,261.4,261.9
de,261.9,262.0
hoedemaker.,262.0,262.56
Ik,263.16,264.26
ben,264.26,264.44
maar,264.44,264.62
een,264.62,264.8
arme,264.8,265.16
"man,",265.16,265.46
ging,265.86,266.1
de,266.1,266.24
hoedemaker,266.24,266.76
verder.,266.76,267.08
En,267.48,267.66
na,267.66,267.88
de,267.88,268.12
thee,268.12,268.36
bleef,268.36,268.82
het,268.82,268.92
aan,268.92,269.12
alle,269.12,269.46
kanten,269.46,269.94
maar,269.94,270.14
twinkelen.,270.14,270.74
En,271.06,271.16
toen,271.16,271.34
zei,271.34,271.56
de,271.56,271.66
maartse,271.66,272.06
haas...,272.06,272.94
Geen,273.34,273.66
sprake,273.66,274.24
"van,",274.24,274.62
interrumpeerde,274.94,275.9
de,275.9,276.04
maartse,276.04,276.44
haas,276.44,276.76
zeer,276.76,277.08
gehaast.,277.08,277.66
Wel,278.14,278.4
"eens,",278.4,278.78
zei,278.94,279.34
de,279.34,279.42
"hoedemaker,",279.42,279.9
niet,280.04,280.34
"eens,",280.34,280.76
zei,281.0,281.24
de,281.24,281.34
maartse,281.34,281.74
haas.,281.74,282.08
Hij,282.76,283.02
"ontkent,",283.02,283.56
zei,283.74,283.96
de,283.96,284.08
koning.,284.08,284.46
Dat,284.64,284.84
moet,284.84,285.08
je,285.08,285.18
weglaten,285.18,285.78
tot,285.78,286.36
de,286.36,286.56
jury.,286.56,286.88
"Nou,",288.54,288.76
hoe,288.88,289.0
dan,289.0,289.18
"ook,",289.18,289.5
de,289.68,289.82
zevenslaper,289.82,290.68
"zei,",290.68,291.1
vervolgde,291.36,291.94
de,291.94,292.08
"hoedemaker,",292.08,292.48
terwijl,292.88,293.08
hij,293.08,293.2
bang,293.2,293.5
over,293.5,293.7
zijn,293.7,293.88
schouder,293.88,294.28
keek,294.28,294.58
of,294.58,294.74
de,294.74,294.88
zevenslaper,294.88,295.58
ook,295.58,295.82
zou,295.82,296.06
ontkennen.,296.06,296.48
Maar,297.08,297.28
die,297.28,297.5
was,297.5,297.72
in,297.72,297.86
diepe,297.86,298.12
rust,298.12,298.42
en,298.42,298.74
ontkende,298.74,299.22
niets.,299.22,299.48
"Daarna,",300.72,301.26
ging,301.54,301.86
de,301.86,302.0
hoedemaker,302.0,302.56
"verder,",302.56,302.88
sneed,303.36,303.7
ik,303.7,303.82
maar,303.82,304.0
weer,304.0,304.22
wat,304.22,304.46
boterhammen.,304.46,305.14
Maar,306.32,306.52
wat,306.52,306.7
zei,306.7,306.88
de,306.88,306.98
"zevenslaper,",306.98,307.82
vroeg,308.12,308.38
een,308.38,308.52
van,308.52,308.66
de,308.66,308.8
juryleden.,308.8,309.54
Ik,310.38,310.58
kan,310.58,310.76
het,310.76,310.9
me,310.9,311.0
niet,311.0,311.16
meer,311.16,311.34
"herinneren,",311.34,311.9
zei,312.04,312.26
de,312.26,312.36
hoedemaker.,312.36,312.96
Je,313.72,313.92
moet,313.92,314.22
het,314.22,314.38
je,314.38,314.5
"herinneren,",314.5,315.08
meerte,315.16,315.46
de,315.46,315.64
koning,315.64,316.0
"op,",316.0,316.18
anders,316.46,316.78
laat,316.78,317.06
ik,317.06,317.18
je,317.18,317.28
terechtstellen.,317.28,318.02
De,318.72,318.96
hoedemaker,318.96,319.66
liet,319.66,319.88
van,319.88,320.04
ellende,320.04,320.56
zijn,320.56,320.78
kop,320.78,321.04
thee,321.04,321.42
en,321.42,322.04
zijn,322.04,322.28
boterham,322.28,322.78
vallen,322.78,323.16
en,323.16,323.78
viel,323.78,324.12
op,324.12,324.34
zijn,324.34,324.5
knieën.,324.5,324.98
Ik,326.4,326.6
ben,326.6,326.78
maar,326.78,326.98
een,326.98,327.12
arme,327.12,327.48
"man,",327.48,327.9
uw,328.12,328.28
"majesteit,",328.28,329.28
begon,329.78,330.16
hij.,330.16,330.4
Je,331.74,331.9
bent,331.9,332.1
zeker,332.1,332.62
een,332.62,332.92
armzalige,332.92,333.76
"spreker,",333.76,334.42
zei,334.84,335.16
de,335.16,335.28
koning.,335.28,335.76
